月度标识,地区代码,地区名称,Category,本月进口金额
2020-07-01,309,荷兰,总值,7556900
2020-07-01,307,意大利,总值,3276870
2020-07-01,301,比利时,总值,2054115
2020-07-01,111,印度,总值,5600756
2020-07-01,145,哈萨克斯坦,总值,1277787
2020-07-01,303,英国,总值,7800080
2020-07-01,133,韩国,总值,9679469
2020-07-01,501,加拿大,总值,4247603
2020-07-01,328,罗马尼亚,总值,450107
2020-07-01,609,新西兰,总值,541015
2020-07-01,412,智利,总值,1296568
2020-07-01,402,阿根廷,总值,690256
2020-07-01,331,瑞士,总值,449679
2020-07-01,315,奥地利,总值,262638
2020-07-01,132,新加坡,总值,5273196
2020-07-01,305,法国,总值,3456682
2020-07-01,122,马来西亚,总值,5218877
2020-07-01,126,阿曼,总值,241793
2020-07-01,502,美国,总值,43731026
2020-07-01,312,西班牙,总值,2442220
2020-07-01,113,伊朗,总值,876126
2020-07-01,704,欧洲联盟,总值,36975785
2020-07-01,410,巴西,总值,2839657
2020-07-01,143,台湾省,总值,4972244
2020-07-01,304,德国,总值,8194028
2020-07-01,141,越南,总值,9846327
2020-08-01,601,澳大利亚,总值,8807787
2020-08-01,302,丹麦,总值,471425
2020-08-01,136,泰国,总值,4022833
2020-08-01,331,瑞士,总值,1937811
2020-08-01,301,比利时,总值,642222
2020-08-01,122,马来西亚,总值,6482630
2020-08-01,609,新西兰,总值,885993
2020-08-01,305,法国,总值,2300955
2020-08-01,402,阿根廷,总值,695515
2020-08-01,127,巴基斯坦,总值,171287
2020-08-01,131,沙特阿拉伯,总值,2605678
2020-08-01,112,印度尼西亚,总值,3129665
2020-08-01,143,台湾省,总值,18650981
2020-08-01,344,俄罗斯联邦,总值,4539571
2020-08-01,111,印度,总值,2110240
2020-08-01,133,韩国,总值,14372481
2020-08-01,110,香港,总值,581624
2020-08-01,244,南非,总值,1828851
2020-08-01,328,罗马尼亚,总值,233186
2020-08-01,129,菲律宾,总值,1639182
2020-08-01,502,美国,总值,10532893
2020-08-01,121,澳门,总值,6709
2020-08-01,138,阿拉伯联合酋长国,总值,1917711
2020-08-01,412,智利,总值,1918802
2020-08-01,315,奥地利,总值,551407
2020-08-01,347,乌克兰,总值,642569
2020-08-01,704,欧洲联盟,总值,22475339
2020-08-01,116,日本,总值,14236394
2020-08-01,126,阿曼,总值,1042461
2020-08-01,132,新加坡,总值,3555619
2020-08-01,309,荷兰,总值,1392213
2020-08-01,307,意大利,总值,1986673
2020-08-01,141,越南,总值,6177985
2020-08-01,312,西班牙,总值,865973
2020-08-01,318,芬兰,总值,322521
2020-08-01,303,英国,总值,1841474
2020-08-01,145,哈萨克斯坦,总值,881944
2020-08-01,330,瑞典,总值,739093
2020-08-01,137,土耳其,总值,283061
2020-08-01,106,缅甸,总值,520410
2020-08-01,501,加拿大,总值,1962494
2020-08-01,113,伊朗,总值,321992
2020-08-01,410,巴西,总值,8753293
2020-08-01,304,德国,总值,9125882
2020-09-01,132,新加坡,总值,3112889
2020-09-01,315,奥地利,总值,641999
2020-09-01,116,日本,总值,17187262
2020-09-01,302,丹麦,总值,582855
2020-09-01,145,哈萨克斯坦,总值,919553
2020-09-01,143,台湾省,总值,21135536
2020-09-01,402,阿根廷,总值,675646
2020-09-01,127,巴基斯坦,总值,156696
2020-09-01,305,法国,总值,2755390
2020-09-01,137,土耳其,总值,393640
2020-09-01,307,意大利,总值,2522307
2020-09-01,106,缅甸,总值,616409
2020-09-01,303,英国,总值,1911971
2020-09-01,304,德国,总值,10659677
2020-09-01,501,加拿大,总值,2079305
2020-09-01,328,罗马尼亚,总值,289865
2020-09-01,136,泰国,总值,4811974
2020-09-01,112,印度尼西亚,总值,3445639
2020-09-01,122,马来西亚,总值,7438013
2020-09-01,126,阿曼,总值,1515929
2020-09-01,609,新西兰,总值,956091
2020-09-01,318,芬兰,总值,350606
2020-09-01,141,越南,总值,8795454
2020-09-01,131,沙特阿拉伯,总值,3680740
2020-09-01,110,香港,总值,868060
2020-09-01,129,菲律宾,总值,2105233
2020-09-01,410,巴西,总值,8602906
2020-09-01,121,澳门,总值,6276
2020-09-01,113,伊朗,总值,709735
2020-09-01,344,俄罗斯联邦,总值,5417576
2020-09-01,502,美国,总值,13206980
2020-09-01,412,智利,总值,2638824
2020-09-01,704,欧洲联盟,总值,25678472
2020-09-01,601,澳大利亚,总值,9976931
2020-09-01,309,荷兰,总值,1164548
2020-09-01,133,韩国,总值,17535368
2020-09-01,312,西班牙,总值,947345
2020-09-01,331,瑞士,总值,1625467
2020-09-01,301,比利时,总值,732667
2020-09-01,347,乌克兰,总值,869232
2020-09-01,111,印度,总值,2108035
2020-09-01,330,瑞典,总值,969432
2020-09-01,244,南非,总值,2209606
2020-09-01,138,阿拉伯联合酋长国,总值,1797847
2020-10-01,121,澳门,总值,4553
2020-10-01,412,智利,总值,2360082
2020-10-01,133,韩国,总值,14875325
2020-10-01,344,俄罗斯联邦,总值,4627507
2020-10-01,609,新西兰,总值,760294
2020-10-01,501,加拿大,总值,1777944
2020-10-01,138,阿拉伯联合酋长国,总值,1709814
2020-10-01,330,瑞典,总值,751624
2020-10-01,113,伊朗,总值,603075
2020-10-01,106,缅甸,总值,517705
2020-10-01,309,荷兰,总值,847150
2020-10-01,127,巴基斯坦,总值,175295
2020-10-01,315,奥地利,总值,566619
2020-10-01,116,日本,总值,14914305
2020-10-01,318,芬兰,总值,369104
2020-10-01,112,印度尼西亚,总值,2903064
2020-10-01,137,土耳其,总值,343989
2020-10-01,331,瑞士,总值,1144014
2020-10-01,141,越南,总值,7973112
2020-10-01,131,沙特阿拉伯,总值,2897890
2020-10-01,302,丹麦,总值,406594
2020-10-01,111,印度,总值,1962990
2020-10-01,110,香港,总值,487480
2020-10-01,601,澳大利亚,总值,10106404
2020-10-01,402,阿根廷,总值,642700
2020-10-01,244,南非,总值,2186414
2020-10-01,502,美国,总值,12455657
2020-10-01,132,新加坡,总值,2420582
2020-10-01,129,菲律宾,总值,1824833
2020-10-01,307,意大利,总值,1931469
2020-10-01,303,英国,总值,1672842
2020-10-01,145,哈萨克斯坦,总值,850501
2020-10-01,143,台湾省,总值,19013278
2020-10-01,312,西班牙,总值,959248
2020-10-01,304,德国,总值,9036174
2020-10-01,704,欧洲联盟,总值,22750097
2020-10-01,328,罗马尼亚,总值,301092
2020-10-01,347,乌克兰,总值,627440
2020-10-01,126,阿曼,总值,1298372
2020-10-01,122,马来西亚,总值,5921599
2020-10-01,410,巴西,总值,7561743
2020-10-01,301,比利时,总值,812559
2020-10-01,136,泰国,总值,3932950
2020-10-01,305,法国,总值,2575778
2020-11-01,307,意大利,总值,2315938
2020-11-01,303,英国,总值,1610025
2020-11-01,122,马来西亚,总值,6565756
2020-11-01,116,日本,总值,16385783
2020-11-01,304,德国,总值,10560594
2020-11-01,112,印度尼西亚,总值,3438477
2020-11-01,501,加拿大,总值,2050956
2020-11-01,131,沙特阿拉伯,总值,3688563
2020-11-01,601,澳大利亚,总值,9513713
2020-11-01,502,美国,总值,14558713
2020-11-01,106,缅甸,总值,571809
2020-11-01,402,阿根廷,总值,518658
2020-11-01,127,巴基斯坦,总值,207994
2020-11-01,143,台湾省,总值,20366200
2020-11-01,129,菲律宾,总值,1817441
2020-11-01,330,瑞典,总值,857629
2020-11-01,344,俄罗斯联邦,总值,4437008
2020-11-01,609,新西兰,总值,1011472
2020-11-01,137,土耳其,总值,391395
2020-11-01,412,智利,总值,2552163
2020-11-01,132,新加坡,总值,2668640
2020-11-01,244,南非,总值,2056154
2020-11-01,136,泰国,总值,4122310
2020-11-01,315,奥地利,总值,616315
2020-11-01,318,芬兰,总值,375070
2020-11-01,141,越南,总值,8645962
2020-11-01,305,法国,总值,3540521
2020-11-01,145,哈萨克斯坦,总值,560266
2020-11-01,704,欧洲联盟,总值,26184500
2020-11-01,133,韩国,总值,16137202
2020-11-01,312,西班牙,总值,959517
2020-11-01,126,阿曼,总值,1889603
2020-11-01,328,罗马尼亚,总值,274167
2020-11-01,331,瑞士,总值,1518644
2020-11-01,138,阿拉伯联合酋长国,总值,1434052
2020-11-01,111,印度,总值,1674531
2020-11-01,347,乌克兰,总值,575406
2020-11-01,302,丹麦,总值,474428
2020-11-01,410,巴西,总值,7027684
2020-11-01,110,香港,总值,686873
2020-11-01,309,荷兰,总值,1243738
2020-11-01,113,伊朗,总值,498439
2020-11-01,121,澳门,总值,6223
2020-11-01,301,比利时,总值,806195
2020-12-01,312,西班牙,总值,1133870
2020-12-01,309,荷兰,总值,1144144
2020-12-01,318,芬兰,总值,370796
2020-12-01,126,阿曼,总值,839647
2020-12-01,122,马来西亚,总值,8013916
2020-12-01,305,法国,总值,4086655
2020-12-01,609,新西兰,总值,1095943
2020-12-01,112,印度尼西亚,总值,4311179
2020-12-01,402,阿根廷,总值,464090
2020-12-01,502,美国,总值,16585016
2020-12-01,315,奥地利,总值,683311
2020-12-01,347,乌克兰,总值,954712
2020-12-01,344,俄罗斯联邦,总值,5159720
2020-12-01,110,香港,总值,1008673
2020-12-01,301,比利时,总值,786872
2020-12-01,137,土耳其,总值,382668
2020-12-01,141,越南,总值,9261659
2020-12-01,307,意大利,总值,2503005
2020-12-01,133,韩国,总值,15912614
2020-12-01,303,英国,总值,1842466
2020-12-01,601,澳大利亚,总值,9512533
2020-12-01,138,阿拉伯联合酋长国,总值,968563
2020-12-01,412,智利,总值,2671535
2020-12-01,116,日本,总值,18334734
2020-12-01,328,罗马尼亚,总值,275887
2020-12-01,136,泰国,总值,4629310
2020-12-01,704,欧洲联盟,总值,28539682
2020-12-01,330,瑞典,总值,831534
2020-12-01,129,菲律宾,总值,2025567
2020-12-01,121,澳门,总值,5573
2020-12-01,302,丹麦,总值,636530
2020-12-01,410,巴西,总值,6347762
2020-12-01,501,加拿大,总值,1794165
2020-12-01,304,德国,总值,11876967
2020-12-01,131,沙特阿拉伯,总值,3294970
2020-12-01,106,缅甸,总值,753481
2020-12-01,132,新加坡,总值,2785312
2020-12-01,127,巴基斯坦,总值,312334
2020-12-01,331,瑞士,总值,1692127
2020-12-01,111,印度,总值,1909084
2020-12-01,145,哈萨克斯坦,总值,588133
2020-12-01,143,台湾省,总值,20332159
2020-12-01,113,伊朗,总值,733339
2020-12-01,244,南非,总值,2158764
2021-01-01,110,香港,总值,570796
2021-01-01,303,英国,总值,2083070
2021-01-01,312,西班牙,总值,995811
2021-01-01,244,南非,总值,2162184
2021-01-01,137,土耳其,总值,435900
2021-01-01,141,越南,总值,7843795
2021-01-01,129,菲律宾,总值,1654831
2021-01-01,131,沙特阿拉伯,总值,3831120
2021-01-01,138,阿拉伯联合酋长国,总值,1967043
2021-01-01,601,澳大利亚,总值,10234599
2021-01-01,309,荷兰,总值,1239841
2021-01-01,136,泰国,总值,4575122
2021-01-01,132,新加坡,总值,2964782
2021-01-01,145,哈萨克斯坦,总值,833553
2021-01-01,122,马来西亚,总值,7446539
2021-01-01,143,台湾省,总值,18851820
2021-01-01,318,芬兰,总值,327315
2021-01-01,410,巴西,总值,6390624
2021-01-01,344,俄罗斯联邦,总值,4896743
2021-01-01,113,伊朗,总值,550518
2021-01-01,133,韩国,总值,15803260
2021-01-01,106,缅甸,总值,737009
2021-01-01,127,巴基斯坦,总值,323059
2021-01-01,609,新西兰,总值,1612326
2021-01-01,112,印度尼西亚,总值,4182820
2021-01-01,302,丹麦,总值,597949
2021-01-01,116,日本,总值,15358227
2021-01-01,121,澳门,总值,5727
2021-01-01,301,比利时,总值,747944
2021-01-01,315,奥地利,总值,672865
2021-01-01,331,瑞士,总值,1358907
2021-01-01,305,法国,总值,2818413
2021-01-01,111,印度,总值,2206387
2021-01-01,502,美国,总值,16017996
2021-01-01,330,瑞典,总值,731164
2021-01-01,704,欧洲联盟,总值,24855836
2021-01-01,304,德国,总值,10164050
2021-01-01,328,罗马尼亚,总值,274255
2021-01-01,412,智利,总值,3792455
2021-01-01,501,加拿大,总值,2126744
2021-01-01,402,阿根廷,总值,473455
2021-01-01,126,阿曼,总值,1763712
2021-01-01,307,意大利,总值,2456458
2021-01-01,347,乌克兰,总值,1055674
2021-02-01,145,哈萨克斯坦,总值,833904
2021-02-01,116,日本,总值,13010350
2021-02-01,412,智利,总值,3065379
2021-02-01,122,马来西亚,总值,5676844
2021-02-01,309,荷兰,总值,1116663
2021-02-01,402,阿根廷,总值,299571
2021-02-01,347,乌克兰,总值,658673
2021-02-01,127,巴基斯坦,总值,221423
2021-02-01,303,英国,总值,1445760
2021-02-01,244,南非,总值,1540613
2021-02-01,113,伊朗,总值,393908
2021-02-01,136,泰国,总值,3371302
2021-02-01,315,奥地利,总值,519940
2021-02-01,302,丹麦,总值,460386
2021-02-01,112,印度尼西亚,总值,3476196
2021-02-01,126,阿曼,总值,1946683
2021-02-01,601,澳大利亚,总值,10272775
2021-02-01,143,台湾省,总值,14556689
2021-02-01,318,芬兰,总值,332445
2021-02-01,312,西班牙,总值,854604
2021-02-01,137,土耳其,总值,327298
2021-02-01,106,缅甸,总值,570252
2021-02-01,141,越南,总值,5955478
2021-02-01,307,意大利,总值,2004133
2021-02-01,330,瑞典,总值,667044
2021-02-01,110,香港,总值,296561
2021-02-01,304,德国,总值,8003329
2021-02-01,129,菲律宾,总值,1270816
2021-02-01,344,俄罗斯联邦,总值,4966105
2021-02-01,501,加拿大,总值,1726278
2021-02-01,328,罗马尼亚,总值,249845
2021-02-01,502,美国,总值,13249821
2021-02-01,132,新加坡,总值,2462450
2021-02-01,609,新西兰,总值,893048
2021-02-01,704,欧洲联盟,总值,21031538
2021-02-01,301,比利时,总值,652655
2021-02-01,331,瑞士,总值,1187223
2021-02-01,305,法国,总值,2436311
2021-02-01,133,韩国,总值,13565566
2021-02-01,111,印度,总值,1688145
2021-02-01,410,巴西,总值,6214839
2021-02-01,131,沙特阿拉伯,总值,3760997
2021-02-01,121,澳门,总值,4043
2021-02-01,138,阿拉伯联合酋长国,总值,1458015
2021-03-01,133,韩国,总值,17810569
2021-03-01,303,英国,总值,3004847
2021-03-01,304,德国,总值,10283177
2021-03-01,122,马来西亚,总值,8355175
2021-03-01,331,瑞士,总值,2574211
2021-03-01,127,巴基斯坦,总值,342915
2021-03-01,136,泰国,总值,5257036
2021-03-01,347,乌克兰,总值,731329
2021-03-01,110,香港,总值,704581
2021-03-01,132,新加坡,总值,3350478
2021-03-01,330,瑞典,总值,1013438
2021-03-01,501,加拿大,总值,2951718
2021-03-01,113,伊朗,总值,523104
2021-03-01,121,澳门,总值,6106
2021-03-01,244,南非,总值,2592911
2021-03-01,312,西班牙,总值,1176178
2021-03-01,305,法国,总值,3177483
2021-03-01,502,美国,总值,17290384
2021-03-01,609,新西兰,总值,1570561
2021-03-01,112,印度尼西亚,总值,4647822
2021-03-01,412,智利,总值,3238545
2021-03-01,116,日本,总值,19245144
2021-03-01,328,罗马尼亚,总值,296457
2021-03-01,131,沙特阿拉伯,总值,4703502
2021-03-01,601,澳大利亚,总值,13159417
2021-03-01,138,阿拉伯联合酋长国,总值,2100247
2021-03-01,302,丹麦,总值,632995
2021-03-01,106,缅甸,总值,832708
2021-03-01,704,欧洲联盟,总值,27520001
2021-03-01,129,菲律宾,总值,1920310
2021-03-01,344,俄罗斯联邦,总值,6206309
2021-03-01,410,巴西,总值,7263023
2021-03-01,309,荷兰,总值,1133691
2021-03-01,301,比利时,总值,850196
2021-03-01,307,意大利,总值,2948496
2021-03-01,318,芬兰,总值,498622
2021-03-01,141,越南,总值,8062374
2021-03-01,145,哈萨克斯坦,总值,850888
2021-03-01,126,阿曼,总值,2001461
2021-03-01,137,土耳其,总值,412584
2021-03-01,402,阿根廷,总值,354653
2021-03-01,315,奥地利,总值,696946
2021-03-01,111,印度,总值,2646816
2021-03-01,143,台湾省,总值,21261329
2021-04-01,304,德国,总值,10483164
2021-04-01,127,巴基斯坦,总值,356847
2021-04-01,318,芬兰,总值,519759
2021-04-01,331,瑞士,总值,4456529
2021-04-01,502,美国,总值,13941874
2021-04-01,244,南非,总值,3204605
2021-04-01,122,马来西亚,总值,8056330
2021-04-01,410,巴西,总值,8470340
2021-04-01,143,台湾省,总值,19381942
2021-04-01,301,比利时,总值,799159
2021-04-01,344,俄罗斯联邦,总值,5675606
2021-04-01,307,意大利,总值,2610793
2021-04-01,106,缅甸,总值,635073
2021-04-01,137,土耳其,总值,413430
2021-04-01,112,印度尼西亚,总值,4584916
2021-04-01,116,日本,总值,18456872
2021-04-01,136,泰国,总值,5346560
2021-04-01,302,丹麦,总值,574872
2021-04-01,402,阿根廷,总值,347220
2021-04-01,704,欧洲联盟,总值,26793528
2021-04-01,111,印度,总值,3165962
2021-04-01,132,新加坡,总值,3380821
2021-04-01,330,瑞典,总值,724793
2021-04-01,126,阿曼,总值,1973899
2021-04-01,110,香港,总值,1348430
2021-04-01,309,荷兰,总值,1107483
2021-04-01,305,法国,总值,3637511
2021-04-01,303,英国,总值,2001793
2021-04-01,131,沙特阿拉伯,总值,4059040
2021-04-01,412,智利,总值,2782599
2021-04-01,609,新西兰,总值,1405197
2021-04-01,315,奥地利,总值,712416
2021-04-01,328,罗马尼亚,总值,334296
2021-04-01,601,澳大利亚,总值,14865103
2021-04-01,121,澳门,总值,7189
2021-04-01,129,菲律宾,总值,1943935
2021-04-01,501,加拿大,总值,2565242
2021-04-01,138,阿拉伯联合酋长国,总值,1638183
2021-04-01,347,乌克兰,总值,697010
2021-04-01,312,西班牙,总值,1235240
2021-04-01,145,哈萨克斯坦,总值,993001
2021-04-01,113,伊朗,总值,499720
2021-04-01,141,越南,总值,6827280
2021-04-01,133,韩国,总值,17522679
2021-05-01,601,澳大利亚,总值,13601312
2021-05-01,138,阿拉伯联合酋长国,总值,2048240
2021-05-01,609,新西兰,总值,1486030
2021-05-01,129,菲律宾,总值,2049798
2021-05-01,412,智利,总值,3411038
2021-05-01,112,印度尼西亚,总值,4517627
2021-05-01,136,泰国,总值,5973477
2021-05-01,132,新加坡,总值,3282867
2021-05-01,315,奥地利,总值,727656
2021-05-01,347,乌克兰,总值,1041081
2021-05-01,145,哈萨克斯坦,总值,877202
2021-05-01,307,意大利,总值,2610498
2021-05-01,318,芬兰,总值,453014
2021-05-01,113,伊朗,总值,551374
2021-05-01,141,越南,总值,6976711
2021-05-01,302,丹麦,总值,692148
2021-05-01,116,日本,总值,16651474
2021-05-01,402,阿根廷,总值,374188
2021-05-01,111,印度,总值,2527354
2021-05-01,122,马来西亚,总值,9118665
2021-05-01,301,比利时,总值,668088
2021-05-01,126,阿曼,总值,2498857
2021-05-01,303,英国,总值,2012870
2021-05-01,110,香港,总值,979990
2021-05-01,328,罗马尼亚,总值,342546
2021-05-01,131,沙特阿拉伯,总值,4424339
2021-05-01,121,澳门,总值,6089
2021-05-01,331,瑞士,总值,2671892
2021-05-01,502,美国,总值,13107579
2021-05-01,305,法国,总值,3535454
2021-05-01,309,荷兰,总值,1255026
2021-05-01,330,瑞典,总值,918615
2021-05-01,344,俄罗斯联邦,总值,5718730
2021-05-01,704,欧洲联盟,总值,27247644
2021-05-01,244,南非,总值,3380550
2021-05-01,312,西班牙,总值,1011673
2021-05-01,410,巴西,总值,10423445
2021-05-01,143,台湾省,总值,19193131
2021-05-01,133,韩国,总值,17123170
2021-05-01,501,加拿大,总值,2360898
2021-05-01,304,德国,总值,10559700
2021-05-01,137,土耳其,总值,448265
2021-05-01,127,巴基斯坦,总值,274755
2021-05-01,106,缅甸,总值,608894
2021-06-01,129,菲律宾,总值,2158815
2021-06-01,315,奥地利,总值,772588
2021-06-01,402,阿根廷,总值,448338
2021-06-01,704,欧洲联盟,总值,27736503
2021-06-01,244,南非,总值,2858507
2021-06-01,344,俄罗斯联邦,总值,6235315
2021-06-01,116,日本,总值,18514721
2021-06-01,112,印度尼西亚,总值,4801042
2021-06-01,106,缅甸,总值,587894
2021-06-01,347,乌克兰,总值,1157096
2021-06-01,138,阿拉伯联合酋长国,总值,1983046
2021-06-01,131,沙特阿拉伯,总值,4613556
2021-06-01,501,加拿大,总值,2953087
2021-06-01,111,印度,总值,2461850
2021-06-01,305,法国,总值,3360675
2021-06-01,121,澳门,总值,6768
2021-06-01,132,新加坡,总值,3387051
2021-06-01,136,泰国,总值,5519666
2021-06-01,330,瑞典,总值,1109000
2021-06-01,113,伊朗,总值,581295
2021-06-01,410,巴西,总值,11636582
2021-06-01,601,澳大利亚,总值,14670239
2021-06-01,318,芬兰,总值,494741
2021-06-01,133,韩国,总值,17786597
2021-06-01,302,丹麦,总值,569461
2021-06-01,301,比利时,总值,688192
2021-06-01,307,意大利,总值,2851086
2021-06-01,122,马来西亚,总值,8947477
2021-06-01,303,英国,总值,2281523
2021-06-01,126,阿曼,总值,2473612
2021-06-01,145,哈萨克斯坦,总值,1133859
2021-06-01,412,智利,总值,2802193
2021-06-01,127,巴基斯坦,总值,207170
2021-06-01,331,瑞士,总值,2873199
2021-06-01,609,新西兰,总值,1368641
2021-06-01,309,荷兰,总值,1230314
2021-06-01,502,美国,总值,14332961
2021-06-01,143,台湾省,总值,21502088
2021-06-01,110,香港,总值,926681
2021-06-01,304,德国,总值,10629266
2021-06-01,328,罗马尼亚,总值,384194
2021-06-01,312,西班牙,总值,1116184
2021-06-01,141,越南,总值,7769784
2021-06-01,137,土耳其,总值,447788
2021-07-01,301,比利时,总值,680608
2021-07-01,307,意大利,总值,2447004
2021-07-01,410,巴西,总值,11599482
2021-07-01,303,英国,总值,2175190
2021-07-01,126,阿曼,总值,2436839
2021-07-01,122,马来西亚,总值,6982610
2021-07-01,412,智利,总值,2877404
2021-07-01,145,哈萨克斯坦,总值,1252175
2021-07-01,112,印度尼西亚,总值,4986846
2021-07-01,609,新西兰,总值,1355951
2021-07-01,116,日本,总值,17292877
2021-07-01,137,土耳其,总值,471521
2021-07-01,309,荷兰,总值,1068743
2021-07-01,331,瑞士,总值,2828609
2021-07-01,127,巴基斯坦,总值,243522
2021-07-01,141,越南,总值,6252749
2021-07-01,110,香港,总值,833903
2021-07-01,304,德国,总值,10162785
2021-07-01,328,罗马尼亚,总值,271289
2021-07-01,502,美国,总值,14164298
2021-07-01,312,西班牙,总值,1060308
2021-07-01,143,台湾省,总值,20888100
2021-07-01,402,阿根廷,总值,841507
2021-07-01,129,菲律宾,总值,2307876
2021-07-01,344,俄罗斯联邦,总值,6710439
2021-07-01,315,奥地利,总值,690883
2021-07-01,136,泰国,总值,5683899
2021-07-01,132,新加坡,总值,3399032
2021-07-01,704,欧洲联盟,总值,25911785
2021-07-01,133,韩国,总值,16909550
2021-07-01,305,法国,总值,3123325
2021-07-01,111,印度,总值,2668415
2021-07-01,347,乌克兰,总值,610748
2021-07-01,106,缅甸,总值,616278
2021-07-01,330,瑞典,总值,894120
2021-07-01,131,沙特阿拉伯,总值,4465678
2021-07-01,244,南非,总值,2861710
2021-07-01,113,伊朗,总值,513311
2021-07-01,501,加拿大,总值,2805708
2021-07-01,138,阿拉伯联合酋长国,总值,2109895
2021-07-01,121,澳门,总值,7269
2021-07-01,302,丹麦,总值,606413
2021-07-01,318,芬兰,总值,553557
2021-07-01,601,澳大利亚,总值,15225633
2021-08-01,244,南非,总值,2912304
2021-08-01,113,伊朗,总值,714563
2021-08-01,309,荷兰,总值,1095858
2021-08-01,131,沙特阿拉伯,总值,5504216
2021-08-01,138,阿拉伯联合酋长国,总值,2573600
2021-08-01,502,美国,总值,14037501
2021-08-01,304,德国,总值,9636985
2021-08-01,129,菲律宾,总值,2338281
2021-08-01,331,瑞士,总值,3150458
2021-08-01,601,澳大利亚,总值,18123410
2021-08-01,133,韩国,总值,18537603
2021-08-01,312,西班牙,总值,1069115
2021-08-01,122,马来西亚,总值,7361778
2021-08-01,126,阿曼,总值,2244786
2021-08-01,410,巴西,总值,13399399
2021-08-01,344,俄罗斯联邦,总值,7041652
2021-08-01,116,日本,总值,16745651
2021-08-01,315,奥地利,总值,692912
2021-08-01,112,印度尼西亚,总值,5484243
2021-08-01,412,智利,总值,3153291
2021-08-01,121,澳门,总值,9898
2021-08-01,704,欧洲联盟,总值,25267789
2021-08-01,145,哈萨克斯坦,总值,799927
2021-08-01,111,印度,总值,2428936
2021-08-01,347,乌克兰,总值,787357
2021-08-01,330,瑞典,总值,874233
2021-08-01,137,土耳其,总值,467543
2021-08-01,110,香港,总值,1088953
2021-08-01,501,加拿大,总值,2241566
2021-08-01,609,新西兰,总值,1483655
2021-08-01,305,法国,总值,3238118
2021-08-01,106,缅甸,总值,345271
2021-08-01,143,台湾省,总值,22852512
2021-08-01,328,罗马尼亚,总值,265742
2021-08-01,141,越南,总值,7326781
2021-08-01,318,芬兰,总值,404415
2021-08-01,302,丹麦,总值,463265
2021-08-01,301,比利时,总值,683412
2021-08-01,307,意大利,总值,2627530
2021-08-01,303,英国,总值,1554179
2021-08-01,127,巴基斯坦,总值,294681
2021-08-01,136,泰国,总值,5824467
2021-08-01,132,新加坡,总值,3445651
2021-08-01,402,阿根廷,总值,581283
2021-09-01,121,澳门,总值,6522
2021-09-01,312,西班牙,总值,1067999
2021-09-01,112,印度尼西亚,总值,6083760
2021-09-01,126,阿曼,总值,2815629
2021-09-01,122,马来西亚,总值,8622270
2021-09-01,116,日本,总值,18129179
2021-09-01,331,瑞士,总值,3556234
2021-09-01,131,沙特阿拉伯,总值,5276341
2021-09-01,111,印度,总值,2033825
2021-09-01,138,阿拉伯联合酋长国,总值,2477249
2021-09-01,136,泰国,总值,5590748
2021-09-01,132,新加坡,总值,3297077
2021-09-01,113,伊朗,总值,473404
2021-09-01,315,奥地利,总值,778080
2021-09-01,410,巴西,总值,10496758
2021-09-01,309,荷兰,总值,877544
2021-09-01,704,欧洲联盟,总值,25969571
2021-09-01,133,韩国,总值,19866860
2021-09-01,501,加拿大,总值,2554842
2021-09-01,412,智利,总值,3213137
2021-09-01,302,丹麦,总值,610316
2021-09-01,601,澳大利亚,总值,15036813
2021-09-01,344,俄罗斯联邦,总值,6867821
2021-09-01,145,哈萨克斯坦,总值,887911
2021-09-01,318,芬兰,总值,432531
2021-09-01,303,英国,总值,2031730
2021-09-01,347,乌克兰,总值,775953
2021-09-01,609,新西兰,总值,1308582
2021-09-01,402,阿根廷,总值,652879
2021-09-01,106,缅甸,总值,474730
2021-09-01,127,巴基斯坦,总值,257986
2021-09-01,110,香港,总值,937910
2021-09-01,305,法国,总值,3302089
2021-09-01,143,台湾省,总值,23960801
2021-09-01,328,罗马尼亚,总值,293378
2021-09-01,137,土耳其,总值,366550
2021-09-01,304,德国,总值,10407426
2021-09-01,141,越南,总值,8976542
2021-09-01,330,瑞典,总值,788009
2021-09-01,244,南非,总值,2767714
2021-09-01,307,意大利,总值,2273731
2021-09-01,129,菲律宾,总值,2470404
2021-09-01,502,美国,总值,15398892
2021-09-01,301,比利时,总值,600647
2021-10-01,328,罗马尼亚,总值,254811
2021-10-01,315,奥地利,总值,682274
2021-10-01,302,丹麦,总值,547100
2021-10-01,704,欧洲联盟,总值,22599135
2021-10-01,143,台湾省,总值,20382540
2021-10-01,410,巴西,总值,7553127
2021-10-01,122,马来西亚,总值,7458561
2021-10-01,126,阿曼,总值,2642592
2021-10-01,412,智利,总值,2763362
2021-10-01,116,日本,总值,16385726
2021-10-01,501,加拿大,总值,2081903
2021-10-01,112,印度尼西亚,总值,5975049
2021-10-01,136,泰国,总值,4677590
2021-10-01,609,新西兰,总值,1043742
2021-10-01,127,巴基斯坦,总值,325078
2021-10-01,331,瑞士,总值,5587211
2021-10-01,132,新加坡,总值,2927420
2021-10-01,318,芬兰,总值,404591
2021-10-01,110,香港,总值,645337
2021-10-01,133,韩国,总值,18185275
2021-10-01,305,法国,总值,3024053
2021-10-01,131,沙特阿拉伯,总值,4966222
2021-10-01,138,阿拉伯联合酋长国,总值,2355458
