月度标识,地区代码,地区名称,Category,本月出口金额
2018/3/1,330,瑞典,总值,456998
2018/3/1,143,台湾省,总值,3749729
2018/3/1,305,法国,总值,1925571
2018/3/1,501,加拿大,总值,2092505
2018/3/1,502,美国,总值,30687404
2018/3/1,309,荷兰,总值,5113105
2018/3/1,116,日本,总值,11636397
2018/3/1,110,香港,总值,24232990
2018/3/1,141,越南,总值,6687449
2018/3/1,129,菲律宾,总值,2329624
2018/3/1,307,意大利,总值,2144256
2018/3/1,126,阿曼,总值,223327
2018/3/1,106,缅甸,总值,867579
2018/3/1,412,智利,总值,949820
2018/3/1,145,哈萨克斯坦,总值,617664
2018/3/1,318,芬兰,总值,180352
2018/3/1,704,欧洲联盟,总值,26732167
2018/3/1,347,乌克兰,总值,369201
2018/3/1,137,土耳其,总值,1453414
2018/3/1,304,德国,总值,5359720
2018/3/1,121,澳门,总值,228711
2018/3/1,609,新西兰,总值,349548
2018/3/1,302,丹麦,总值,396347
2018/3/1,111,印度,总值,5550655
2018/3/1,127,巴基斯坦,总值,1079006
2018/3/1,344,俄罗斯联邦,总值,2836902
2018/3/1,133,韩国,总值,8907244
2018/3/1,122,马来西亚,总值,3443064
2018/3/1,331,瑞士,总值,251543
2018/3/1,312,西班牙,总值,1510296
2018/3/1,132,新加坡,总值,4239336
2018/3/1,328,罗马尼亚,总值,315658
2018/3/1,315,奥地利,总值,187724
2018/3/1,601,澳大利亚,总值,3245415
2018/3/1,402,阿根廷,总值,640450
2018/3/1,301,比利时,总值,1141715
2018/3/1,410,巴西,总值,2152741
2018/4/1,609,新西兰,总值,428487
2018/4/1,309,荷兰,总值,5680758
2018/4/1,127,巴基斯坦,总值,1438822
2018/4/1,133,韩国,总值,10119954
2018/4/1,704,欧洲联盟,总值,31711144
2018/4/1,106,缅甸,总值,1034146
2018/4/1,131,沙特阿拉伯,总值,1592557
2018/4/1,129,菲律宾,总值,3103408
2018/4/1,132,新加坡,总值,4189753
2018/4/1,502,美国,总值,36078639
2018/4/1,136,泰国,总值,3333163
2018/4/1,312,西班牙,总值,1930290
2018/4/1,121,澳门,总值,264171
2018/4/1,111,印度,总值,5876378
2018/4/1,412,智利,总值,1275592
2018/4/1,113,伊朗,总值,1350973
2018/4/1,347,乌克兰,总值,482405
2018/4/1,126,阿曼,总值,310586
2018/4/1,305,法国,总值,2477441
2018/4/1,344,俄罗斯联邦,总值,3622635
2018/4/1,330,瑞典,总值,634081
2018/4/1,116,日本,总值,12275534
2018/4/1,307,意大利,总值,2678933
2018/4/1,110,香港,总值,23038084
2018/4/1,112,印度尼西亚,总值,3888196
2018/4/1,302,丹麦,总值,514700
2018/4/1,501,加拿大,总值,2621416
2018/4/1,318,芬兰,总值,214967
2018/4/1,122,马来西亚,总值,3947003
2018/4/1,141,越南,总值,7273224
2018/4/1,137,土耳其,总值,1763131
2018/4/1,331,瑞士,总值,293021
2018/4/1,303,英国,总值,4233896
2018/4/1,143,台湾省,总值,4075597
2018/4/1,138,阿拉伯联合酋长国,总值,2530037
2018/4/1,328,罗马尼亚,总值,392643
2018/4/1,244,南非,总值,1416366
2018/4/1,304,德国,总值,6053645
2018/4/1,145,哈萨克斯坦,总值,904250
2018/4/1,601,澳大利亚,总值,3850390
2018/4/1,315,奥地利,总值,208944
2018/4/1,402,阿根廷,总值,779571
2018/4/1,301,比利时,总值,1417069
2018/4/1,410,巴西,总值,2375382
2018/5/1,303,英国,总值,4571867
2018/5/1,315,奥地利,总值,233915
2018/5/1,136,泰国,总值,4004199
2018/5/1,304,德国,总值,6447593
2018/5/1,111,印度,总值,6971190
2018/5/1,412,智利,总值,1349538
2018/5/1,106,缅甸,总值,1055910
2018/5/1,145,哈萨克斯坦,总值,874332
2018/5/1,347,乌克兰,总值,511029
2018/5/1,113,伊朗,总值,1408412
2018/5/1,131,沙特阿拉伯,总值,1745360
2018/5/1,309,荷兰,总值,5593180
2018/5/1,502,美国,总值,39314217
2018/5/1,137,土耳其,总值,1808244
2018/5/1,302,丹麦,总值,650905
2018/5/1,301,比利时,总值,1489765
2018/5/1,312,西班牙,总值,2167376
2018/5/1,704,欧洲联盟,总值,33647211
2018/5/1,110,香港,总值,24480389
2018/5/1,305,法国,总值,2592480
2018/5/1,330,瑞典,总值,723788
2018/5/1,116,日本,总值,11874303
2018/5/1,328,罗马尼亚,总值,396579
2018/5/1,143,台湾省,总值,4101932
2018/5/1,344,俄罗斯联邦,总值,4402203
2018/5/1,129,菲律宾,总值,3344192
2018/5/1,121,澳门,总值,274106
2018/5/1,141,越南,总值,7020776
2018/5/1,331,瑞士,总值,310536
2018/5/1,402,阿根廷,总值,739867
2018/5/1,318,芬兰,总值,273120
2018/5/1,126,阿曼,总值,261703
2018/5/1,501,加拿大,总值,2802638
2018/5/1,601,澳大利亚,总值,3856579
2018/5/1,410,巴西,总值,4106925
2018/5/1,122,马来西亚,总值,3915235
2018/5/1,133,韩国,总值,9853552
2018/5/1,112,印度尼西亚,总值,3809294
2018/5/1,307,意大利,总值,2797140
2018/5/1,127,巴基斯坦,总值,1784558
2018/5/1,244,南非,总值,1370189
2018/5/1,138,阿拉伯联合酋长国,总值,2655296
2018/5/1,609,新西兰,总值,453566
2018/5/1,132,新加坡,总值,4540170
2018/6/1,330,瑞典,总值,739224
2018/6/1,106,缅甸,总值,858686
2018/6/1,137,土耳其,总值,1788375
2018/6/1,132,新加坡,总值,4186378
2018/6/1,318,芬兰,总值,304344
2018/6/1,110,香港,总值,25411427
2018/6/1,121,澳门,总值,249623
2018/6/1,143,台湾省,总值,4157310
2018/6/1,112,印度尼西亚,总值,2941338
2018/6/1,116,日本,总值,11849254
2018/6/1,410,巴西,总值,3277102
2018/6/1,347,乌克兰,总值,586726
2018/6/1,303,英国,总值,4978647
2018/6/1,145,哈萨克斯坦,总值,911021
2018/6/1,127,巴基斯坦,总值,1449226
2018/6/1,315,奥地利,总值,238830
2018/6/1,301,比利时,总值,1664115
2018/6/1,111,印度,总值,7025309
2018/6/1,302,丹麦,总值,635335
2018/6/1,609,新西兰,总值,501591
2018/6/1,328,罗马尼亚,总值,395752
2018/6/1,309,荷兰,总值,6352231
2018/6/1,501,加拿大,总值,3206463
2018/6/1,138,阿拉伯联合酋长国,总值,2585886
2018/6/1,244,南非,总值,1437605
2018/6/1,133,韩国,总值,9303641
2018/6/1,331,瑞士,总值,336125
2018/6/1,113,伊朗,总值,1394802
2018/6/1,312,西班牙,总值,2368632
2018/6/1,141,越南,总值,7032229
2018/6/1,704,欧洲联盟,总值,36765083
2018/6/1,304,德国,总值,6714569
2018/6/1,136,泰国,总值,3702701
2018/6/1,305,法国,总值,2875703
2018/6/1,412,智利,总值,1358581
2018/6/1,122,马来西亚,总值,3814954
2018/6/1,307,意大利,总值,3095305
2018/6/1,402,阿根廷,总值,865947
2018/6/1,129,菲律宾,总值,3037572
2018/6/1,126,阿曼,总值,303215
2018/6/1,601,澳大利亚,总值,3972553
2018/6/1,502,美国,总值,42584696
2018/6/1,131,沙特阿拉伯,总值,1447269
2018/6/1,344,俄罗斯联邦,总值,4216914
2018/7/1,303,英国,总值,4966562
2018/7/1,110,香港,总值,27320396
2018/7/1,143,台湾省,总值,3991969
2018/7/1,244,南非,总值,1313461
2018/7/1,112,印度尼西亚,总值,3706574
2018/7/1,106,缅甸,总值,778861
2018/7/1,129,菲律宾,总值,3041661
2018/7/1,330,瑞典,总值,871112
2018/7/1,501,加拿大,总值,3233665
2018/7/1,141,越南,总值,6913615
2018/7/1,131,沙特阿拉伯,总值,1547901
2018/7/1,347,乌克兰,总值,632175
2018/7/1,315,奥地利,总值,243062
2018/7/1,127,巴基斯坦,总值,1499347
2018/7/1,309,荷兰,总值,6398758
2018/7/1,328,罗马尼亚,总值,388431
2018/7/1,138,阿拉伯联合酋长国,总值,2478975
2018/7/1,121,澳门,总值,322789
2018/7/1,412,智利,总值,1476894
2018/7/1,133,韩国,总值,8754050
2018/7/1,704,欧洲联盟,总值,35941681
2018/7/1,304,德国,总值,6747591
2018/7/1,145,哈萨克斯坦,总值,1121095
2018/7/1,137,土耳其,总值,1592573
2018/7/1,136,泰国,总值,3566096
2018/7/1,116,日本,总值,12591863
2018/7/1,502,美国,总值,41536430
2018/7/1,344,俄罗斯联邦,总值,4394985
2018/7/1,301,比利时,总值,1570419
2018/7/1,305,法国,总值,2743704
2018/7/1,318,芬兰,总值,295615
2018/7/1,410,巴西,总值,2867837
2018/7/1,307,意大利,总值,2664186
2018/7/1,331,瑞士,总值,369292
2018/7/1,609,新西兰,总值,522018
2018/7/1,126,阿曼,总值,226485
2018/7/1,111,印度,总值,6643109
2018/7/1,122,马来西亚,总值,3791492
2018/7/1,132,新加坡,总值,3761506
2018/7/1,113,伊朗,总值,1204559
2018/7/1,312,西班牙,总值,2205051
2018/7/1,601,澳大利亚,总值,4032481
2018/7/1,402,阿根廷,总值,728133
2018/7/1,302,丹麦,总值,656594
2018/8/1,136,泰国,总值,3554843
2018/8/1,133,韩国,总值,8283243
2018/8/1,315,奥地利,总值,255058
2018/8/1,402,阿根廷,总值,719333
2018/8/1,116,日本,总值,11568976
2018/8/1,121,澳门,总值,249618
2018/8/1,344,俄罗斯联邦,总值,4269853
2018/8/1,312,西班牙,总值,2385767
2018/8/1,309,荷兰,总值,6439303
2018/8/1,318,芬兰,总值,276513
2018/8/1,141,越南,总值,7017892
2018/8/1,112,印度尼西亚,总值,3679096
2018/8/1,137,土耳其,总值,1339172
2018/8/1,609,新西兰,总值,531175
2018/8/1,113,伊朗,总值,1215542
2018/8/1,412,智利,总值,1535776
2018/8/1,131,沙特阿拉伯,总值,1391793
2018/8/1,347,乌克兰,总值,691798
2018/8/1,302,丹麦,总值,738947
2018/8/1,301,比利时,总值,1552130
2018/8/1,304,德国,总值,7026354
2018/8/1,328,罗马尼亚,总值,404429
2018/8/1,331,瑞士,总值,321267
2018/8/1,127,巴基斯坦,总值,1215149
2018/8/1,138,阿拉伯联合酋长国,总值,2408425
2018/8/1,110,香港,总值,25452350
2018/8/1,410,巴西,总值,2650763
2018/8/1,330,瑞典,总值,696065
2018/8/1,122,马来西亚,总值,4072648
2018/8/1,129,菲律宾,总值,2897120
2018/8/1,307,意大利,总值,3091353
2018/8/1,145,哈萨克斯坦,总值,1296031
2018/8/1,143,台湾省,总值,3762297
2018/8/1,305,法国,总值,2851323
2018/8/1,303,英国,总值,5138837
2018/8/1,132,新加坡,总值,4229950
2018/8/1,111,印度,总值,7027472
2018/8/1,501,加拿大,总值,3307878
2018/8/1,502,美国,总值,44385097
2018/8/1,601,澳大利亚,总值,4346656
2018/8/1,704,欧洲联盟,总值,37012866
2018/8/1,106,缅甸,总值,810116
2018/8/1,126,阿曼,总值,259005
2018/8/1,244,南非,总值,1535319
2018/9/1,145,哈萨克斯坦,总值,1197325
2018/9/1,347,乌克兰,总值,732357
2018/9/1,116,日本,总值,13525595
2018/9/1,122,马来西亚,总值,3705027
2018/9/1,318,芬兰,总值,286138
2018/9/1,143,台湾省,总值,4267394
2018/9/1,302,丹麦,总值,602855
2018/9/1,609,新西兰,总值,629712
2018/9/1,112,印度尼西亚,总值,3931729
2018/9/1,137,土耳其,总值,1121279
2018/9/1,131,沙特阿拉伯,总值,1353986
2018/9/1,307,意大利,总值,2995498
2018/9/1,502,美国,总值,46693505
2018/9/1,121,澳门,总值,270458
2018/9/1,309,荷兰,总值,6523802
2018/9/1,113,伊朗,总值,942029
2018/9/1,303,英国,总值,5958389
2018/9/1,106,缅甸,总值,842168
2018/9/1,141,越南,总值,7412609
2018/9/1,126,阿曼,总值,214783
2018/9/1,330,瑞典,总值,700623
2018/9/1,410,巴西,总值,2754442
2018/9/1,244,南非,总值,1522419
2018/9/1,305,法国,总值,2531062
2018/9/1,331,瑞士,总值,381779
2018/9/1,110,香港,总值,29043921
2018/9/1,301,比利时,总值,1351102
2018/9/1,315,奥地利,总值,259971
2018/9/1,328,罗马尼亚,总值,419454
2018/9/1,132,新加坡,总值,3865727
2018/9/1,412,智利,总值,1333626
2018/9/1,601,澳大利亚,总值,4323209
2018/9/1,344,俄罗斯联邦,总值,4045224
2018/9/1,111,印度,总值,6922767
2018/9/1,136,泰国,总值,3733115
2018/9/1,304,德国,总值,6934478
2018/9/1,133,韩国,总值,9117925
2018/9/1,129,菲律宾,总值,3182887
2018/9/1,704,欧洲联盟,总值,37448887
2018/9/1,138,阿拉伯联合酋长国,总值,2574313
2018/9/1,312,西班牙,总值,2258159
2018/9/1,127,巴基斯坦,总值,1192915
2018/9/1,501,加拿大,总值,3477257
2018/9/1,402,阿根廷,总值,640570
2018/10/1,141,越南,总值,7655785
2018/10/1,410,巴西,总值,2923492
2018/10/1,344,俄罗斯联邦,总值,4093081
2018/10/1,113,伊朗,总值,1180103
2018/10/1,402,阿根廷,总值,642144
2018/10/1,145,哈萨克斯坦,总值,1034573
2018/10/1,412,智利,总值,1352884
2018/10/1,704,欧洲联盟,总值,35039340
2018/10/1,133,韩国,总值,8985009
2018/10/1,137,土耳其,总值,1010324
2018/10/1,116,日本,总值,12622331
2018/10/1,138,阿拉伯联合酋长国,总值,2587978
2018/10/1,328,罗马尼亚,总值,366513
2018/10/1,315,奥地利,总值,251796
2018/10/1,331,瑞士,总值,405387
2018/10/1,318,芬兰,总值,247724
2018/10/1,302,丹麦,总值,520283
2018/10/1,143,台湾省,总值,4304976
2018/10/1,301,比利时,总值,1247040
2018/10/1,126,阿曼,总值,197886
2018/10/1,312,西班牙,总值,2035529
2018/10/1,136,泰国,总值,3573875
2018/10/1,307,意大利,总值,2629910
2018/10/1,127,巴基斯坦,总值,1253638
2018/10/1,601,澳大利亚,总值,4529056
2018/10/1,112,印度尼西亚,总值,3526884
2018/10/1,347,乌克兰,总值,713875
2018/10/1,303,英国,总值,5339651
2018/10/1,122,马来西亚,总值,3888041
2018/10/1,106,缅甸,总值,778869
2018/10/1,609,新西兰,总值,491874
2018/10/1,131,沙特阿拉伯,总值,1535047
2018/10/1,132,新加坡,总值,4345488
2018/10/1,110,香港,总值,28408043
2018/10/1,330,瑞典,总值,606885
2018/10/1,501,加拿大,总值,3189358
2018/10/1,111,印度,总值,6331398
2018/10/1,304,德国,总值,6838274
2018/10/1,309,荷兰,总值,6750956
2018/10/1,121,澳门,总值,248332
2018/10/1,129,菲律宾,总值,3164147
2018/10/1,502,美国,总值,42720256
2018/10/1,305,法国,总值,2480885
2018/10/1,244,南非,总值,1504338
2018/11/1,315,奥地利,总值,254520
2018/11/1,126,阿曼,总值,223506
2018/11/1,312,西班牙,总值,2046048
2018/11/1,344,俄罗斯联邦,总值,4170484
2018/11/1,302,丹麦,总值,595061
2018/11/1,305,法国,总值,2594751
2018/11/1,129,菲律宾,总值,3380254
2018/11/1,309,荷兰,总值,6993976
2018/11/1,304,德国,总值,6537410
2018/11/1,111,印度,总值,6206316
2018/11/1,133,韩国,总值,9632929
2018/11/1,307,意大利,总值,2731082
2018/11/1,502,美国,总值,46215177
2018/11/1,318,芬兰,总值,232250
2018/11/1,330,瑞典,总值,868717
2018/11/1,301,比利时,总值,1398591
2018/11/1,328,罗马尼亚,总值,327720
2018/11/1,601,澳大利亚,总值,4650918
2018/11/1,141,越南,总值,8011889
2018/11/1,122,马来西亚,总值,4270498
2018/11/1,110,香港,总值,28728429
2018/11/1,127,巴基斯坦,总值,1440334
2018/11/1,112,印度尼西亚,总值,4561285
2018/11/1,303,英国,总值,5201789
2018/11/1,131,沙特阿拉伯,总值,1505698
2018/11/1,113,伊朗,总值,638673
2018/11/1,106,缅甸,总值,875341
2018/11/1,116,日本,总值,13983100
2018/11/1,609,新西兰,总值,574354
2018/11/1,145,哈萨克斯坦,总值,907935
2018/11/1,136,泰国,总值,3854873
2018/11/1,143,台湾省,总值,4583252
2018/11/1,132,新加坡,总值,4660492
2018/11/1,138,阿拉伯联合酋长国,总值,2780089
2018/11/1,704,欧洲联盟,总值,35927240
2018/11/1,347,乌克兰,总值,609498
2018/11/1,402,阿根廷,总值,524910
2018/11/1,121,澳门,总值,246849
2018/11/1,410,巴西,总值,2512696
2018/11/1,244,南非,总值,1300152
2018/11/1,501,加拿大,总值,3439776
2018/11/1,412,智利,总值,1341065
2018/11/1,331,瑞士,总值,387894
2018/11/1,137,土耳其,总值,1232641
2018/12/1,501,加拿大,总值,3345599
2018/12/1,106,缅甸,总值,962736
2018/12/1,129,菲律宾,总值,2833717
2018/12/1,331,瑞士,总值,482346
2018/12/1,301,比利时,总值,1575574
2018/12/1,609,新西兰,总值,469027
2018/12/1,305,法国,总值,2807486
2018/12/1,111,印度,总值,6419726
2018/12/1,502,美国,总值,40283778
2018/12/1,330,瑞典,总值,775574
2018/12/1,244,南非,总值,1337793
2018/12/1,303,英国,总值,5178096
2018/12/1,410,巴西,总值,2844798
2018/12/1,136,泰国,总值,3591936
2018/12/1,126,阿曼,总值,258016
2018/12/1,122,马来西亚,总值,4478474
2018/12/1,133,韩国,总值,10646443
2018/12/1,116,日本,总值,12817526
2018/12/1,704,欧洲联盟,总值,37630582
2018/12/1,137,土耳其,总值,1363112
2018/12/1,131,沙特阿拉伯,总值,1864891
2018/12/1,309,荷兰,总值,6314860
2018/12/1,307,意大利,总值,3154047
2018/12/1,344,俄罗斯联邦,总值,4550846
2018/12/1,138,阿拉伯联合酋长国,总值,3201839
2018/12/1,110,香港,总值,26842566
2018/12/1,143,台湾省,总值,4543326
2018/12/1,132,新加坡,总值,4772135
2018/12/1,328,罗马尼亚,总值,400684
2018/12/1,318,芬兰,总值,262432
2018/12/1,601,澳大利亚,总值,4003213
2018/12/1,141,越南,总值,8043247
2018/12/1,302,丹麦,总值,631097
2018/12/1,412,智利,总值,1365624
2018/12/1,347,乌克兰,总值,607812
2018/12/1,127,巴基斯坦,总值,1423907
2018/12/1,121,澳门,总值,345908
2018/12/1,402,阿根廷,总值,515808
2018/12/1,315,奥地利,总值,278030
2018/12/1,113,伊朗,总值,391223
2018/12/1,304,德国,总值,7425169
2018/12/1,112,印度尼西亚,总值,3873605
2018/12/1,312,西班牙,总值,2241580
2018/12/1,145,哈萨克斯坦,总值,819996
2019/1/1,330,瑞典,总值,858330
2019/1/1,609,新西兰,总值,513654
2019/1/1,410,巴西,总值,2914006
2019/1/1,309,荷兰,总值,5952479
2019/1/1,502,美国,总值,36541610
2019/1/1,301,比利时,总值,1691183
2019/1/1,303,英国,总值,5514918
2019/1/1,315,奥地利,总值,264152
2019/1/1,129,菲律宾,总值,3374917
2019/1/1,704,欧洲联盟,总值,38630664
2019/1/1,412,智利,总值,1519813
2019/1/1,116,日本,总值,13149364
2019/1/1,304,德国,总值,7520903
2019/1/1,121,澳门,总值,226799
2019/1/1,331,瑞士,总值,455339
2019/1/1,601,澳大利亚,总值,4329819
2019/1/1,302,丹麦,总值,653240
2019/1/1,133,韩国,总值,9823392
2019/1/1,111,印度,总值,6730163
2019/1/1,145,哈萨克斯坦,总值,851467
2019/1/1,501,加拿大,总值,3359881
2019/1/1,131,沙特阿拉伯,总值,1950613
2019/1/1,344,俄罗斯联邦,总值,4309691
2019/1/1,307,意大利,总值,3091246
2019/1/1,143,台湾省,总值,4717026
2019/1/1,132,新加坡,总值,4743678
2019/1/1,328,罗马尼亚,总值,429000
2019/1/1,312,西班牙,总值,2431412
2019/1/1,347,乌克兰,总值,662115
2019/1/1,126,阿曼,总值,248622
2019/1/1,110,香港,总值,23467978
2019/1/1,113,伊朗,总值,722779
2019/1/1,138,阿拉伯联合酋长国,总值,2921532
2019/1/1,305,法国,总值,3102697
2019/1/1,136,泰国,总值,3883714
2019/1/1,106,缅甸,总值,1050451
2019/1/1,127,巴基斯坦,总值,1483235
2019/1/1,244,南非,总值,1550393
2019/1/1,112,印度尼西亚,总值,3935190
2019/1/1,402,阿根廷,总值,500736
2019/1/1,318,芬兰,总值,287726
2019/1/1,141,越南,总值,7180779
2019/1/1,122,马来西亚,总值,4399721
2019/1/1,137,土耳其,总值,1382352
2019/2/1,412,智利,总值,872547
2019/2/1,244,南非,总值,886171
2019/2/1,347,乌克兰,总值,410849
2019/2/1,131,沙特阿拉伯,总值,1147300
2019/2/1,136,泰国,总值,2367059
2019/2/1,305,法国,总值,1876738
2019/2/1,601,澳大利亚,总值,2669335
2019/2/1,116,日本,总值,9386005
2019/2/1,328,罗马尼亚,总值,267848
2019/2/1,501,加拿大,总值,2132903
2019/2/1,112,印度尼西亚,总值,2344580
2019/2/1,137,土耳其,总值,1043106
2019/2/1,344,俄罗斯联邦,总值,2752405
2019/2/1,121,澳门,总值,232159
2019/2/1,307,意大利,总值,1916185
2019/2/1,312,西班牙,总值,1575827
2019/2/1,141,越南,总值,4164612
2019/2/1,106,缅甸,总值,514458
2019/2/1,122,马来西亚,总值,2565145
2019/2/1,143,台湾省,总值,2758855
2019/2/1,126,阿曼,总值,158181
2019/2/1,132,新加坡,总值,3168865
2019/2/1,609,新西兰,总值,288268
2019/2/1,330,瑞典,总值,516563
2019/2/1,502,美国,总值,22665639
2019/2/1,113,伊朗,总值,428319
2019/2/1,138,阿拉伯联合酋长国,总值,1693094
2019/2/1,309,荷兰,总值,4293779
2019/2/1,301,比利时,总值,1097000
2019/2/1,704,欧洲联盟,总值,25996954
2019/2/1,129,菲律宾,总值,1720008
2019/2/1,145,哈萨克斯坦,总值,406662
2019/2/1,318,芬兰,总值,198862
2019/2/1,303,英国,总值,3836345
2019/2/1,110,香港,总值,13149933
2019/2/1,111,印度,总值,4450553
2019/2/1,402,阿根廷,总值,336774
2019/2/1,410,巴西,总值,1922176
2019/2/1,133,韩国,总值,6804439
2019/2/1,331,瑞士,总值,256672
2019/2/1,304,德国,总值,5133893
2019/2/1,315,奥地利,总值,190829
2019/2/1,127,巴基斯坦,总值,865198
2019/2/1,302,丹麦,总值,419745
2019/3/1,402,阿根廷,总值,569984
2019/3/1,330,瑞典,总值,731975
2019/3/1,129,菲律宾,总值,3329944
2019/3/1,131,沙特阿拉伯,总值,1664457
2019/3/1,315,奥地利,总值,254446
2019/3/1,303,英国,总值,4700759
2019/3/1,121,澳门,总值,279964
2019/3/1,601,澳大利亚,总值,3992118
2019/3/1,305,法国,总值,2394908
2019/3/1,244,南非,总值,1227123
2019/3/1,502,美国,总值,31824162
2019/3/1,145,哈萨克斯坦,总值,708701
2019/3/1,106,缅甸,总值,1114047
2019/3/1,132,新加坡,总值,4668541
2019/3/1,302,丹麦,总值,482305
2019/3/1,344,俄罗斯联邦,总值,3582532
2019/3/1,113,伊朗,总值,693539
2019/3/1,318,芬兰,总值,207616
2019/3/1,331,瑞士,总值,348787
2019/3/1,111,印度,总值,5993083
2019/3/1,312,西班牙,总值,1932432
2019/3/1,138,阿拉伯联合酋长国,总值,2510026
2019/3/1,328,罗马尼亚,总值,387828
2019/3/1,126,阿曼,总值,252876
2019/3/1,412,智利,总值,1106753
2019/3/1,122,马来西亚,总值,4345073
2019/3/1,137,土耳其,总值,1366413
2019/3/1,110,香港,总值,24006188
2019/3/1,141,越南,总值,8701108
2019/3/1,309,荷兰,总值,5649461
2019/3/1,347,乌克兰,总值,477496
2019/3/1,609,新西兰,总值,467089
2019/3/1,116,日本,总值,12755233
2019/3/1,136,泰国,总值,3606258
2019/3/1,143,台湾省,总值,4695379
2019/3/1,704,欧洲联盟,总值,33077289
2019/3/1,133,韩国,总值,9488700
2019/3/1,410,巴西,总值,2463078
2019/3/1,304,德国,总值,6468799
2019/3/1,307,意大利,总值,2554296
2019/3/1,112,印度尼西亚,总值,3928727
2019/3/1,301,比利时,总值,1359740
2019/3/1,501,加拿大,总值,2966522
2019/3/1,127,巴基斯坦,总值,1137923
2019/4/1,402,阿根廷,总值,574007
2019/4/1,106,缅甸,总值,965333
2019/4/1,305,法国,总值,2530124
2019/4/1,244,南非,总值,1403057
2019/4/1,303,英国,总值,4611104
2019/4/1,328,罗马尼亚,总值,354861
2019/4/1,111,印度,总值,5343143
2019/4/1,318,芬兰,总值,261557
2019/4/1,110,香港,总值,21878023
2019/4/1,143,台湾省,总值,4266144
2019/4/1,412,智利,总值,1113531
2019/4/1,133,韩国,总值,9348205
2019/4/1,301,比利时,总值,1466281
2019/4/1,331,瑞士,总值,369052
2019/4/1,410,巴西,总值,2635562
2019/4/1,145,哈萨克斯坦,总值,1030779
2019/4/1,137,土耳其,总值,1395830
2019/4/1,138,阿拉伯联合酋长国,总值,2736690
2019/4/1,704,欧洲联盟,总值,33765134
2019/4/1,307,意大利,总值,2680911
2019/4/1,116,日本,总值,10270908
2019/4/1,609,新西兰,总值,427962
2019/4/1,315,奥地利,总值,246099
2019/4/1,347,乌克兰,总值,528076
2019/4/1,121,澳门,总值,237643
2019/4/1,112,印度尼西亚,总值,3535446
2019/4/1,502,美国,总值,31356430
2019/4/1,312,西班牙,总值,2181854
2019/4/1,136,泰国,总值,3198810
2019/4/1,129,菲律宾,总值,3248985
2019/4/1,122,马来西亚,总值,4142454
2019/4/1,601,澳大利亚,总值,3322154
2019/4/1,344,俄罗斯联邦,总值,3716660
2019/4/1,302,丹麦,总值,561431
2019/4/1,304,德国,总值,6458271
2019/4/1,113,伊朗,总值,1000762
2019/4/1,330,瑞典,总值,723571
2019/4/1,131,沙特阿拉伯,总值,2225335
2019/4/1,309,荷兰,总值,5954865
2019/4/1,126,阿曼,总值,246846
2019/4/1,141,越南,总值,7772770
2019/4/1,127,巴基斯坦,总值,1276161
2019/4/1,501,加拿大,总值,2699976
2019/4/1,132,新加坡,总值,4091058
2019/5/1,312,西班牙,总值,2429957
2019/5/1,347,乌克兰,总值,657918
2019/5/1,126,阿曼,总值,252013
2019/5/1,129,菲律宾,总值,3408654
2019/5/1,303,英国,总值,4735113
2019/5/1,502,美国,总值,37688269
2019/5/1,133,韩国,总值,10031248
2019/5/1,301,比利时,总值,1622505
2019/5/1,501,加拿大,总值,3153815
2019/5/1,132,新加坡,总值,3833208
2019/5/1,412,智利,总值,1249370
2019/5/1,302,丹麦,总值,597369
2019/5/1,137,土耳其,总值,1601056
2019/5/1,318,芬兰,总值,253260
2019/5/1,136,泰国,总值,4026904
2019/5/1,304,德国,总值,6594068
2019/5/1,330,瑞典,总值,768511
2019/5/1,410,巴西,总值,2994236
2019/5/1,328,罗马尼亚,总值,414082
2019/5/1,121,澳门,总值,222117
2019/5/1,315,奥地利,总值,259881
2019/5/1,145,哈萨克斯坦,总值,1015379
2019/5/1,122,马来西亚,总值,4443365
2019/5/1,141,越南,总值,8635018
2019/5/1,331,瑞士,总值,308662
2019/5/1,138,阿拉伯联合酋长国,总值,2897099
2019/5/1,344,俄罗斯联邦,总值,3795134
2019/5/1,131,沙特阿拉伯,总值,2128332
2019/5/1,112,印度尼西亚,总值,3105197
2019/5/1,113,伊朗,总值,896470
2019/5/1,309,荷兰,总值,5808733
2019/5/1,127,巴基斯坦,总值,1546680
2019/5/1,704,欧洲联盟,总值,35692514
2019/5/1,106,缅甸,总值,1142014
2019/5/1,609,新西兰,总值,427671
2019/5/1,244,南非,总值,1426931
2019/5/1,305,法国,总值,2962029
2019/5/1,601,澳大利亚,总值,3933537
2019/5/1,402,阿根廷,总值,687200
2019/5/1,111,印度,总值,6656142
2019/5/1,307,意大利,总值,3262989
2019/5/1,110,香港,总值,23723789
2019/5/1,143,台湾省,总值,4628161
2019/5/1,116,日本,总值,11930400
2019/6/1,110,香港,总值,23319160
2019/6/1,126,阿曼,总值,267200
2019/6/1,410,巴西,总值,2715547
2019/6/1,330,瑞典,总值,708799
2019/6/1,304,德国,总值,6612510
2019/6/1,244,南非,总值,1264569
2019/6/1,412,智利,总值,1201492
2019/6/1,127,巴基斯坦,总值,1265599
2019/6/1,112,印度尼西亚,总值,3769285
2019/6/1,501,加拿大,总值,3196045
2019/6/1,309,荷兰,总值,5927088
