月度标识,地区代码,地区名称,Category,本月进口金额
2025/6/20,304,德国,总值,8260274
2025/6/20,136,泰国,总值,4180556
2025/6/20,126,阿曼,总值,913230
2025/6/20,145,哈萨克斯坦,总值,1186639
2025/6/20,609,新西兰,总值,944952
2025/6/20,412,智利,总值,2411925
2025/6/20,704,欧洲联盟,总值,20682921
2025/6/20,601,澳大利亚,总值,9556316
2025/6/20,309,荷兰,总值,1250999
2025/6/20,133,韩国,总值,14338604
2025/6/20,307,意大利,总值,1772398
2025/6/20,131,沙特阿拉伯,总值,2706143
2025/6/20,410,巴西,总值,8250978
2025/6/20,110,香港,总值,537618
2025/6/20,303,英国,总值,1527459
2025/6/20,244,南非,总值,1259694
2025/6/20,315,奥地利,总值,488094
2025/6/20,328,罗马尼亚,总值,228013
2025/6/20,122,马来西亚,总值,6679604
2025/6/20,502,美国,总值,10419941
2025/6/20,143,台湾省,总值,16219679
2025/7/20,302,丹麦,总值,712780
2025/7/20,138,阿拉伯联合酋长国,总值,2706907
2025/7/20,131,沙特阿拉伯,总值,2517343
2025/7/20,601,澳大利亚,总值,4722820
2025/7/20,116,日本,总值,11840681
2025/7/20,347,乌克兰,总值,648487
2025/7/20,344,俄罗斯联邦,总值,4892651
2025/7/20,330,瑞典,总值,986406
2025/7/20,244,南非,总值,1272544
2025/7/20,110,香港,总值,24549469
2025/7/20,318,芬兰,总值,291408
2025/7/20,137,土耳其,总值,1799217
2025/7/20,127,巴基斯坦,总值,1271453
2025/7/20,106,缅甸,总值,1115737
2025/7/20,129,菲律宾,总值,4057963
2025/7/20,121,澳门,总值,215298
2025/7/20,112,印度尼西亚,总值,3612328
2025/7/20,136,泰国,总值,4746925
2025/7/20,309,荷兰,总值,7556900
2025/7/20,307,意大利,总值,3276870
2025/7/20,301,比利时,总值,2054115
2025/7/20,111,印度,总值,5600756
2025/7/20,145,哈萨克斯坦,总值,1277787
2025/7/20,303,英国,总值,7800080
2025/7/20,133,韩国,总值,9679469
2025/7/20,501,加拿大,总值,4247603
2025/7/20,328,罗马尼亚,总值,450107
2025/7/20,609,新西兰,总值,541015
2025/7/20,412,智利,总值,1296568
2025/7/20,402,阿根廷,总值,690256
2025/7/20,331,瑞士,总值,449679
2025/7/20,315,奥地利,总值,262638
2025/7/20,132,新加坡,总值,5273196
2025/7/20,305,法国,总值,3456682
2025/7/20,122,马来西亚,总值,5218877
2025/7/20,126,阿曼,总值,241793
2025/7/20,502,美国,总值,43731026
2025/7/20,312,西班牙,总值,2442220
2025/7/20,113,伊朗,总值,876126
2025/7/20,704,欧洲联盟,总值,36975785
2025/7/20,410,巴西,总值,2839657
2025/7/20,143,台湾省,总值,4972244
2025/7/20,304,德国,总值,8194028
2025/7/20,141,越南,总值,9846327
2025/8/20,601,澳大利亚,总值,8807787
2025/8/20,302,丹麦,总值,471425
2025/8/20,136,泰国,总值,4022833
2025/8/20,331,瑞士,总值,1937811
2025/8/20,301,比利时,总值,642222
2025/8/20,122,马来西亚,总值,6482630
2025/8/20,609,新西兰,总值,885993
2025/8/20,305,法国,总值,2300955
2025/8/20,402,阿根廷,总值,695515
2025/8/20,127,巴基斯坦,总值,171287
2025/8/20,131,沙特阿拉伯,总值,2605678
2025/8/20,112,印度尼西亚,总值,3129665
2025/8/20,143,台湾省,总值,18650981
2025/8/20,344,俄罗斯联邦,总值,4539571
2025/8/20,111,印度,总值,2110240
2025/8/20,133,韩国,总值,14372481
2025/8/20,110,香港,总值,581624
2025/8/20,244,南非,总值,1828851
2025/8/20,328,罗马尼亚,总值,233186
2025/8/20,129,菲律宾,总值,1639182
2025/8/20,502,美国,总值,10532893
2025/8/20,121,澳门,总值,6709
2025/8/20,138,阿拉伯联合酋长国,总值,1917711
2025/8/20,412,智利,总值,1918802
2025/8/20,315,奥地利,总值,551407
2025/8/20,347,乌克兰,总值,642569
2025/8/20,704,欧洲联盟,总值,22475339
2025/8/20,116,日本,总值,14236394
2025/8/20,126,阿曼,总值,1042461
2025/8/20,132,新加坡,总值,3555619
2025/8/20,309,荷兰,总值,1392213
2025/8/20,307,意大利,总值,1986673
2025/8/20,141,越南,总值,6177985
2025/8/20,312,西班牙,总值,865973
2025/8/20,318,芬兰,总值,322521
2025/8/20,303,英国,总值,1841474
2025/8/20,145,哈萨克斯坦,总值,881944
2025/8/20,330,瑞典,总值,739093
2025/8/20,137,土耳其,总值,283061
2025/8/20,106,缅甸,总值,520410
2025/8/20,501,加拿大,总值,1962494
2025/8/20,113,伊朗,总值,321992
2025/8/20,410,巴西,总值,8753293
2025/8/20,304,德国,总值,9125882
2025/9/20,132,新加坡,总值,3112889
2025/9/20,315,奥地利,总值,641999
2025/9/20,116,日本,总值,17187262
2025/9/20,302,丹麦,总值,582855
2025/9/20,145,哈萨克斯坦,总值,919553
2025/9/20,143,台湾省,总值,21135536
2025/9/20,402,阿根廷,总值,675646
2025/9/20,127,巴基斯坦,总值,156696
2025/9/20,305,法国,总值,2755390
2025/9/20,137,土耳其,总值,393640
2025/9/20,307,意大利,总值,2522307
2025/9/20,106,缅甸,总值,616409
2025/9/20,303,英国,总值,1911971
2025/9/20,304,德国,总值,10659677
2025/9/20,501,加拿大,总值,2079305
2025/9/20,328,罗马尼亚,总值,289865
2025/9/20,136,泰国,总值,4811974
2025/9/20,112,印度尼西亚,总值,3445639
2025/9/20,122,马来西亚,总值,7438013
2025/9/20,126,阿曼,总值,1515929
2025/9/20,609,新西兰,总值,956091
2025/9/20,318,芬兰,总值,350606
2025/9/20,141,越南,总值,8795454
2025/9/20,131,沙特阿拉伯,总值,3680740
2025/9/20,110,香港,总值,868060
2025/9/20,129,菲律宾,总值,2105233
2025/9/20,410,巴西,总值,8602906
2025/9/20,121,澳门,总值,6276
2025/9/20,113,伊朗,总值,709735
2025/9/20,344,俄罗斯联邦,总值,5417576
2025/9/20,502,美国,总值,13206980
2025/9/20,412,智利,总值,2638824
2025/9/20,704,欧洲联盟,总值,25678472
2025/9/20,601,澳大利亚,总值,9976931
2025/9/20,309,荷兰,总值,1164548
2025/9/20,133,韩国,总值,17535368
2025/9/20,312,西班牙,总值,947345
2025/9/20,331,瑞士,总值,1625467
2025/9/20,301,比利时,总值,732667
2025/9/20,347,乌克兰,总值,869232
2025/9/20,111,印度,总值,2108035
2025/9/20,330,瑞典,总值,969432
2025/9/20,244,南非,总值,2209606
2025/9/20,138,阿拉伯联合酋长国,总值,1797847
2025/10/20,121,澳门,总值,4553
2025/10/20,412,智利,总值,2360082
2025/10/20,133,韩国,总值,14875325
2025/10/20,344,俄罗斯联邦,总值,4627507
2025/10/20,609,新西兰,总值,760294
2025/10/20,501,加拿大,总值,1777944
2025/10/20,138,阿拉伯联合酋长国,总值,1709814
2025/10/20,330,瑞典,总值,751624
2025/10/20,113,伊朗,总值,603075
2025/10/20,106,缅甸,总值,517705
2025/10/20,309,荷兰,总值,847150
2025/10/20,127,巴基斯坦,总值,175295
2025/10/20,315,奥地利,总值,566619
2025/10/20,116,日本,总值,14914305
2025/10/20,318,芬兰,总值,369104
2025/10/20,112,印度尼西亚,总值,2903064
2025/10/20,137,土耳其,总值,343989
2025/10/20,331,瑞士,总值,1144014
2025/10/20,141,越南,总值,7973112
2025/10/20,131,沙特阿拉伯,总值,2897890
2025/10/20,302,丹麦,总值,406594
2025/10/20,111,印度,总值,1962990
2025/10/20,110,香港,总值,487480
2025/10/20,601,澳大利亚,总值,10106404
2025/10/20,402,阿根廷,总值,642700
2025/10/20,244,南非,总值,2186414
2025/10/20,502,美国,总值,12455657
2025/10/20,132,新加坡,总值,2420582
2025/10/20,129,菲律宾,总值,1824833
2025/10/20,307,意大利,总值,1931469
2025/10/20,303,英国,总值,1672842
2025/10/20,145,哈萨克斯坦,总值,850501
2025/10/20,143,台湾省,总值,19013278
2025/10/20,312,西班牙,总值,959248
2025/10/20,304,德国,总值,9036174
2025/10/20,704,欧洲联盟,总值,22750097
2025/10/20,328,罗马尼亚,总值,301092
2025/10/20,347,乌克兰,总值,627440
2025/10/20,126,阿曼,总值,1298372
2025/10/20,122,马来西亚,总值,5921599
2025/10/20,410,巴西,总值,7561743
2025/10/20,301,比利时,总值,812559
2025/10/20,136,泰国,总值,3932950
2025/10/20,305,法国,总值,2575778
2025/11/20,307,意大利,总值,2315938
2025/11/20,303,英国,总值,1610025
2025/11/20,122,马来西亚,总值,6565756
2025/11/20,116,日本,总值,16385783
2025/11/20,304,德国,总值,10560594
2025/11/20,112,印度尼西亚,总值,3438477
2025/11/20,501,加拿大,总值,2050956
2025/11/20,131,沙特阿拉伯,总值,3688563
2025/11/20,601,澳大利亚,总值,9513713
2025/11/20,502,美国,总值,14558713
2025/11/20,106,缅甸,总值,571809
2025/11/20,402,阿根廷,总值,518658
2025/11/20,127,巴基斯坦,总值,207994
2025/11/20,143,台湾省,总值,20366200
2025/11/20,129,菲律宾,总值,1817441
2025/11/20,330,瑞典,总值,857629
2025/11/20,344,俄罗斯联邦,总值,4437008
2025/11/20,609,新西兰,总值,1011472
2025/11/20,137,土耳其,总值,391395
2025/11/20,412,智利,总值,2552163
2025/11/20,132,新加坡,总值,2668640
2025/11/20,244,南非,总值,2056154
2025/11/20,136,泰国,总值,4122310
2025/11/20,315,奥地利,总值,616315
2025/11/20,318,芬兰,总值,375070
2025/11/20,141,越南,总值,8645962
2025/11/20,305,法国,总值,3540521
2025/11/20,145,哈萨克斯坦,总值,560266
2025/11/20,704,欧洲联盟,总值,26184500
2025/11/20,133,韩国,总值,16137202
2025/11/20,312,西班牙,总值,959517
2025/11/20,126,阿曼,总值,1889603
2025/11/20,328,罗马尼亚,总值,274167
2025/11/20,331,瑞士,总值,1518644
2025/11/20,138,阿拉伯联合酋长国,总值,1434052
2025/11/20,111,印度,总值,1674531
2025/11/20,347,乌克兰,总值,575406
2025/11/20,302,丹麦,总值,474428
2025/11/20,410,巴西,总值,7027684
2025/11/20,110,香港,总值,686873
2025/11/20,309,荷兰,总值,1243738
2025/11/20,113,伊朗,总值,498439
2025/11/20,121,澳门,总值,6223
2025/11/20,301,比利时,总值,806195
2025/12/20,312,西班牙,总值,1133870
2025/12/20,309,荷兰,总值,1144144
2025/12/20,318,芬兰,总值,370796
2025/12/20,126,阿曼,总值,839647
2025/12/20,122,马来西亚,总值,8013916
2025/12/20,305,法国,总值,4086655
2025/12/20,609,新西兰,总值,1095943
2025/12/20,112,印度尼西亚,总值,4311179
2025/12/20,402,阿根廷,总值,464090
2025/12/20,502,美国,总值,16585016
2025/12/20,315,奥地利,总值,683311
2025/12/20,347,乌克兰,总值,954712
2025/12/20,344,俄罗斯联邦,总值,5159720
2025/12/20,110,香港,总值,1008673
2025/12/20,301,比利时,总值,786872
2025/12/20,137,土耳其,总值,382668
2025/12/20,141,越南,总值,9261659
2025/12/20,307,意大利,总值,2503005
2025/12/20,133,韩国,总值,15912614
2025/12/20,303,英国,总值,1842466
2025/12/20,601,澳大利亚,总值,9512533
2025/12/20,138,阿拉伯联合酋长国,总值,968563
2025/12/20,412,智利,总值,2671535
2025/12/20,116,日本,总值,18334734
2025/12/20,328,罗马尼亚,总值,275887
2025/12/20,136,泰国,总值,4629310
2025/12/20,704,欧洲联盟,总值,28539682
2025/12/20,330,瑞典,总值,831534
2025/12/20,129,菲律宾,总值,2025567
2025/12/20,121,澳门,总值,5573
2025/12/20,302,丹麦,总值,636530
2025/12/20,410,巴西,总值,6347762
2025/12/20,501,加拿大,总值,1794165
2025/12/20,304,德国,总值,11876967
2025/12/20,131,沙特阿拉伯,总值,3294970
2025/12/20,106,缅甸,总值,753481
2025/12/20,132,新加坡,总值,2785312
2025/12/20,127,巴基斯坦,总值,312334
2025/12/20,331,瑞士,总值,1692127
2025/12/20,111,印度,总值,1909084
2025/12/20,145,哈萨克斯坦,总值,588133
2025/12/20,143,台湾省,总值,20332159
2025/12/20,113,伊朗,总值,733339
2025/12/20,244,南非,总值,2158764
2025/1/21,110,香港,总值,570796
2025/1/21,303,英国,总值,2083070
2025/1/21,312,西班牙,总值,995811
2025/1/21,244,南非,总值,2162184
2025/1/21,137,土耳其,总值,435900
2025/1/21,141,越南,总值,7843795
2025/1/21,129,菲律宾,总值,1654831
2025/1/21,131,沙特阿拉伯,总值,3831120
2025/1/21,138,阿拉伯联合酋长国,总值,1967043
2025/1/21,601,澳大利亚,总值,10234599
2025/1/21,309,荷兰,总值,1239841
2025/1/21,136,泰国,总值,4575122
2025/1/21,132,新加坡,总值,2964782
2025/1/21,145,哈萨克斯坦,总值,833553
2025/1/21,122,马来西亚,总值,7446539
2025/1/21,143,台湾省,总值,18851820
2025/1/21,318,芬兰,总值,327315
2025/1/21,410,巴西,总值,6390624
2025/1/21,344,俄罗斯联邦,总值,4896743
2025/1/21,113,伊朗,总值,550518
2025/1/21,133,韩国,总值,15803260
2025/1/21,106,缅甸,总值,737009
2025/1/21,127,巴基斯坦,总值,323059
2025/1/21,609,新西兰,总值,1612326
2025/1/21,112,印度尼西亚,总值,4182820
2025/1/21,302,丹麦,总值,597949
2025/1/21,116,日本,总值,15358227
2025/1/21,121,澳门,总值,5727
2025/1/21,301,比利时,总值,747944
2025/1/21,315,奥地利,总值,672865
2025/1/21,331,瑞士,总值,1358907
2025/1/21,305,法国,总值,2818413
2025/1/21,111,印度,总值,2206387
2025/1/21,502,美国,总值,16017996
2025/1/21,330,瑞典,总值,731164
2025/1/21,704,欧洲联盟,总值,24855836
2025/1/21,304,德国,总值,10164050
2025/1/21,328,罗马尼亚,总值,274255
2025/1/21,412,智利,总值,3792455
2025/1/21,501,加拿大,总值,2126744
2025/1/21,402,阿根廷,总值,473455
2025/1/21,126,阿曼,总值,1763712
2025/1/21,307,意大利,总值,2456458
2025/1/21,347,乌克兰,总值,1055674
2025/2/21,145,哈萨克斯坦,总值,833904
2025/2/21,116,日本,总值,13010350
2025/2/21,412,智利,总值,3065379
2025/2/21,122,马来西亚,总值,5676844
2025/2/21,309,荷兰,总值,1116663
2025/2/21,402,阿根廷,总值,299571
2025/2/21,347,乌克兰,总值,658673
2025/2/21,127,巴基斯坦,总值,221423
2025/2/21,303,英国,总值,1445760
2025/2/21,244,南非,总值,1540613
2025/2/21,113,伊朗,总值,393908
2025/2/21,136,泰国,总值,3371302
2025/2/21,315,奥地利,总值,519940
2025/2/21,302,丹麦,总值,460386
2025/2/21,112,印度尼西亚,总值,3476196
2025/2/21,126,阿曼,总值,1946683
2025/2/21,601,澳大利亚,总值,10272775
2025/2/21,143,台湾省,总值,14556689
2025/2/21,318,芬兰,总值,332445
2025/2/21,312,西班牙,总值,854604
2025/2/21,137,土耳其,总值,327298
2025/2/21,106,缅甸,总值,570252
2025/2/21,141,越南,总值,5955478
2025/2/21,307,意大利,总值,2004133
2025/2/21,330,瑞典,总值,667044
2025/2/21,110,香港,总值,296561
2025/2/21,304,德国,总值,8003329
2025/2/21,129,菲律宾,总值,1270816
2025/2/21,344,俄罗斯联邦,总值,4966105
2025/2/21,501,加拿大,总值,1726278
2025/2/21,328,罗马尼亚,总值,249845
2025/2/21,502,美国,总值,13249821
2025/2/21,132,新加坡,总值,2462450
2025/2/21,609,新西兰,总值,893048
2025/2/21,704,欧洲联盟,总值,21031538
2025/2/21,301,比利时,总值,652655
2025/2/21,331,瑞士,总值,1187223
2025/2/21,305,法国,总值,2436311
2025/2/21,133,韩国,总值,13565566
2025/2/21,111,印度,总值,1688145
2025/2/21,410,巴西,总值,6214839
2025/2/21,131,沙特阿拉伯,总值,3760997
2025/2/21,121,澳门,总值,4043
2025/2/21,138,阿拉伯联合酋长国,总值,1458015
2025/3/21,133,韩国,总值,17810569
2025/3/21,303,英国,总值,3004847
2025/3/21,304,德国,总值,10283177
2025/3/21,122,马来西亚,总值,8355175
2025/3/21,331,瑞士,总值,2574211
2025/3/21,127,巴基斯坦,总值,342915
2025/3/21,136,泰国,总值,5257036
2025/3/21,347,乌克兰,总值,731329
2025/3/21,110,香港,总值,704581
2025/3/21,132,新加坡,总值,3350478
2025/3/21,330,瑞典,总值,1013438
2025/3/21,501,加拿大,总值,2951718
2025/3/21,113,伊朗,总值,523104
2025/3/21,121,澳门,总值,6106
2025/3/21,244,南非,总值,2592911
2025/3/21,312,西班牙,总值,1176178
2025/3/21,305,法国,总值,3177483
2025/3/21,502,美国,总值,17290384
2025/3/21,609,新西兰,总值,1570561
2025/3/21,112,印度尼西亚,总值,4647822
2025/3/21,412,智利,总值,3238545
2025/3/21,116,日本,总值,19245144
2025/3/21,328,罗马尼亚,总值,296457
2025/3/21,131,沙特阿拉伯,总值,4703502
2025/3/21,601,澳大利亚,总值,13159417
2025/3/21,138,阿拉伯联合酋长国,总值,2100247
2025/3/21,302,丹麦,总值,632995
2025/3/21,106,缅甸,总值,832708
2025/3/21,704,欧洲联盟,总值,27520001
2025/3/21,129,菲律宾,总值,1920310
2025/3/21,344,俄罗斯联邦,总值,6206309
2025/3/21,410,巴西,总值,7263023
2025/3/21,309,荷兰,总值,1133691
2025/3/21,301,比利时,总值,850196
2025/3/21,307,意大利,总值,2948496
2025/3/21,318,芬兰,总值,498622
2025/3/21,141,越南,总值,8062374
2025/3/21,145,哈萨克斯坦,总值,850888
2025/3/21,126,阿曼,总值,2001461
2025/3/21,137,土耳其,总值,412584
2025/3/21,402,阿根廷,总值,354653
2025/3/21,315,奥地利,总值,696946
2025/3/21,111,印度,总值,2646816
2025/3/21,143,台湾省,总值,21261329
2025/4/21,304,德国,总值,10483164
2025/4/21,127,巴基斯坦,总值,356847
2025/4/21,318,芬兰,总值,519759
2025/4/21,331,瑞士,总值,4456529
2025/4/21,502,美国,总值,13941874
2025/4/21,244,南非,总值,3204605
2025/4/21,122,马来西亚,总值,8056330
2025/4/21,410,巴西,总值,8470340
2025/4/21,143,台湾省,总值,19381942
2025/4/21,301,比利时,总值,799159
2025/4/21,344,俄罗斯联邦,总值,5675606
2025/4/21,307,意大利,总值,2610793
2025/4/21,106,缅甸,总值,635073
2025/4/21,137,土耳其,总值,413430
2025/4/21,112,印度尼西亚,总值,4584916
2025/4/21,116,日本,总值,18456872
2025/4/21,136,泰国,总值,5346560
2025/4/21,302,丹麦,总值,574872
2025/4/21,402,阿根廷,总值,347220
2025/4/21,704,欧洲联盟,总值,26793528
2025/4/21,111,印度,总值,3165962
2025/4/21,132,新加坡,总值,3380821
2025/4/21,330,瑞典,总值,724793
2025/4/21,126,阿曼,总值,1973899
2025/4/21,110,香港,总值,1348430
2025/4/21,309,荷兰,总值,1107483
2025/4/21,305,法国,总值,3637511
2025/4/21,303,英国,总值,2001793
2025/4/21,131,沙特阿拉伯,总值,4059040
2025/4/21,412,智利,总值,2782599
2025/4/21,609,新西兰,总值,1405197
2025/4/21,315,奥地利,总值,712416
2025/4/21,328,罗马尼亚,总值,334296
2025/4/21,601,澳大利亚,总值,14865103
2025/4/21,121,澳门,总值,7189
2025/4/21,129,菲律宾,总值,1943935
2025/4/21,501,加拿大,总值,2565242
2025/4/21,138,阿拉伯联合酋长国,总值,1638183
2025/4/21,347,乌克兰,总值,697010
2025/4/21,312,西班牙,总值,1235240
2025/4/21,145,哈萨克斯坦,总值,993001
2025/4/21,113,伊朗,总值,499720
2025/4/21,141,越南,总值,6827280
2025/4/21,133,韩国,总值,17522679
2025/5/21,601,澳大利亚,总值,13601312
2025/5/21,138,阿拉伯联合酋长国,总值,2048240
2025/5/21,609,新西兰,总值,1486030
2025/5/21,129,菲律宾,总值,2049798
2025/5/21,412,智利,总值,3411038
2025/5/21,112,印度尼西亚,总值,4517627
2025/5/21,136,泰国,总值,5973477
2025/5/21,132,新加坡,总值,3282867
2025/5/21,315,奥地利,总值,727656
2025/5/21,347,乌克兰,总值,1041081
2025/5/21,145,哈萨克斯坦,总值,877202
2025/5/21,307,意大利,总值,2610498
2025/5/21,318,芬兰,总值,453014
2025/5/21,113,伊朗,总值,551374
2025/5/21,141,越南,总值,6976711
2025/5/21,302,丹麦,总值,692148
2025/5/21,116,日本,总值,16651474
2025/5/21,402,阿根廷,总值,374188
2025/5/21,111,印度,总值,2527354
2025/5/21,122,马来西亚,总值,9118665
2025/5/21,301,比利时,总值,668088
2025/5/21,126,阿曼,总值,2498857
2025/5/21,303,英国,总值,2012870
2025/5/21,110,香港,总值,979990
2025/5/21,328,罗马尼亚,总值,342546
2025/5/21,131,沙特阿拉伯,总值,4424339
2025/5/21,121,澳门,总值,6089
2025/5/21,331,瑞士,总值,2671892
2025/5/21,502,美国,总值,13107579
2025/5/21,305,法国,总值,3535454
2025/5/21,309,荷兰,总值,1255026
2025/5/21,330,瑞典,总值,918615
2025/5/21,344,俄罗斯联邦,总值,5718730
2025/5/21,704,欧洲联盟,总值,27247644
2025/5/21,244,南非,总值,3380550
2025/5/21,312,西班牙,总值,1011673
2025/5/21,410,巴西,总值,10423445
2025/5/21,143,台湾省,总值,19193131
2025/5/21,133,韩国,总值,17123170
2025/5/21,501,加拿大,总值,2360898
2025/5/21,304,德国,总值,10559700
2025/5/21,137,土耳其,总值,448265
2025/5/21,127,巴基斯坦,总值,274755
2025/5/21,106,缅甸,总值,608894
2025/6/21,129,菲律宾,总值,2158815
2025/6/21,315,奥地利,总值,772588
2025/6/21,402,阿根廷,总值,448338
2025/6/21,704,欧洲联盟,总值,27736503
2025/6/21,244,南非,总值,2858507
2025/6/21,344,俄罗斯联邦,总值,6235315
2025/6/21,116,日本,总值,18514721
2025/6/21,112,印度尼西亚,总值,4801042
2025/6/21,106,缅甸,总值,587894
2025/6/21,347,乌克兰,总值,1157096
2025/6/21,138,阿拉伯联合酋长国,总值,1983046
2025/6/21,131,沙特阿拉伯,总值,4613556
2025/6/21,501,加拿大,总值,2953087
2025/6/21,111,印度,总值,2461850
2025/6/21,305,法国,总值,3360675
2025/6/21,121,澳门,总值,6768
2025/6/21,132,新加坡,总值,3387051
2025/6/21,136,泰国,总值,5519666
2025/6/21,330,瑞典,总值,1109000
2025/6/21,113,伊朗,总值,581295
2025/6/21,410,巴西,总值,11636582
2025/6/21,601,澳大利亚,总值,14670239
2025/6/21,318,芬兰,总值,494741
2025/6/21,133,韩国,总值,17786597
2025/6/21,302,丹麦,总值,569461
2025/6/21,301,比利时,总值,688192
2025/6/21,307,意大利,总值,2851086
2025/6/21,122,马来西亚,总值,8947477
2025/6/21,303,英国,总值,2281523
2025/6/21,126,阿曼,总值,2473612
2025/6/21,145,哈萨克斯坦,总值,1133859
2025/6/21,412,智利,总值,2802193
2025/6/21,127,巴基斯坦,总值,207170
2025/6/21,331,瑞士,总值,2873199
2025/6/21,609,新西兰,总值,1368641
2025/6/21,309,荷兰,总值,1230314
2025/6/21,502,美国,总值,14332961
2025/6/21,143,台湾省,总值,21502088
2025/6/21,110,香港,总值,926681
2025/6/21,304,德国,总值,10629266
2025/6/21,328,罗马尼亚,总值,384194
2025/6/21,312,西班牙,总值,1116184
2025/6/21,141,越南,总值,7769784
2025/6/21,137,土耳其,总值,447788
2025/7/21,301,比利时,总值,680608
2025/7/21,307,意大利,总值,2447004
2025/7/21,410,巴西,总值,11599482
2025/7/21,303,英国,总值,2175190
2025/7/21,126,阿曼,总值,2436839
2025/7/21,122,马来西亚,总值,6982610
2025/7/21,412,智利,总值,2877404
2025/7/21,145,哈萨克斯坦,总值,1252175
2025/7/21,112,印度尼西亚,总值,4986846
2025/7/21,609,新西兰,总值,1355951
2025/7/21,116,日本,总值,17292877
2025/7/21,137,土耳其,总值,471521
2025/7/21,309,荷兰,总值,1068743
2025/7/21,331,瑞士,总值,2828609
2025/7/21,127,巴基斯坦,总值,243522
2025/7/21,141,越南,总值,6252749
2025/7/21,110,香港,总值,833903
2025/7/21,304,德国,总值,10162785
2025/7/21,328,罗马尼亚,总值,271289
2025/7/21,502,美国,总值,14164298
2025/7/21,312,西班牙,总值,1060308
2025/7/21,143,台湾省,总值,20888100
2025/7/21,402,阿根廷,总值,841507
2025/7/21,129,菲律宾,总值,2307876
2025/7/21,344,俄罗斯联邦,总值,6710439
2025/7/21,315,奥地利,总值,690883
2025/7/21,136,泰国,总值,5683899
2025/7/21,132,新加坡,总值,3399032
2025/7/21,704,欧洲联盟,总值,25911785
2025/7/21,133,韩国,总值,16909550
2025/7/21,305,法国,总值,3123325
2025/7/21,111,印度,总值,2668415
2025/7/21,347,乌克兰,总值,610748
2025/7/21,106,缅甸,总值,616278
2025/7/21,330,瑞典,总值,894120
2025/7/21,131,沙特阿拉伯,总值,4465678
2025/7/21,244,南非,总值,2861710
2025/7/21,113,伊朗,总值,513311
2025/7/21,501,加拿大,总值,2805708
2025/7/21,138,阿拉伯联合酋长国,总值,2109895
2025/7/21,121,澳门,总值,7269
2025/7/21,302,丹麦,总值,606413
2025/7/21,318,芬兰,总值,553557
2025/7/21,601,澳大利亚,总值,15225633
2025/8/21,244,南非,总值,2912304
2025/8/21,113,伊朗,总值,714563
2025/8/21,309,荷兰,总值,1095858
2025/8/21,131,沙特阿拉伯,总值,5504216
2025/8/21,138,阿拉伯联合酋长国,总值,2573600
2025/8/21,502,美国,总值,14037501
2025/8/21,304,德国,总值,9636985
2025/8/21,129,菲律宾,总值,2338281
2025/8/21,331,瑞士,总值,3150458
2025/8/21,601,澳大利亚,总值,18123410
2025/8/21,133,韩国,总值,18537603
2025/8/21,312,西班牙,总值,1069115
2025/8/21,122,马来西亚,总值,7361778
2025/8/21,126,阿曼,总值,2244786
2025/8/21,410,巴西,总值,13399399
2025/8/21,344,俄罗斯联邦,总值,7041652
2025/8/21,116,日本,总值,16745651
2025/8/21,315,奥地利,总值,692912
2025/8/21,112,印度尼西亚,总值,5484243
2025/8/21,412,智利,总值,3153291
2025/8/21,121,澳门,总值,9898
2025/8/21,704,欧洲联盟,总值,25267789
2025/8/21,145,哈萨克斯坦,总值,799927
2025/8/21,111,印度,总值,2428936
2025/8/21,347,乌克兰,总值,787357
2025/8/21,330,瑞典,总值,874233
2025/8/21,137,土耳其,总值,467543
2025/8/21,110,香港,总值,1088953
2025/8/21,501,加拿大,总值,2241566
2025/8/21,609,新西兰,总值,1483655
2025/8/21,305,法国,总值,3238118
2025/8/21,106,缅甸,总值,345271
2025/8/21,143,台湾省,总值,22852512
2025/8/21,328,罗马尼亚,总值,265742
2025/8/21,141,越南,总值,7326781
2025/8/21,318,芬兰,总值,404415
2025/8/21,302,丹麦,总值,463265
2025/8/21,301,比利时,总值,683412
2025/8/21,307,意大利,总值,2627530
2025/8/21,303,英国,总值,1554179
2025/8/21,127,巴基斯坦,总值,294681
2025/8/21,136,泰国,总值,5824467
2025/8/21,132,新加坡,总值,3445651
2025/8/21,402,阿根廷,总值,581283
2025/9/21,121,澳门,总值,6522
2025/9/21,312,西班牙,总值,1067999
2025/9/21,112,印度尼西亚,总值,6083760
2025/9/21,126,阿曼,总值,2815629
2025/9/21,122,马来西亚,总值,8622270
2025/9/21,116,日本,总值,18129179
2025/9/21,331,瑞士,总值,3556234
2025/9/21,131,沙特阿拉伯,总值,5276341
2025/9/21,111,印度,总值,2033825
2025/9/21,138,阿拉伯联合酋长国,总值,2477249
2025/9/21,136,泰国,总值,5590748
2025/9/21,132,新加坡,总值,3297077
2025/9/21,113,伊朗,总值,473404
2025/9/21,315,奥地利,总值,778080
2025/9/21,410,巴西,总值,10496758
2025/9/21,309,荷兰,总值,877544
2025/9/21,704,欧洲联盟,总值,25969571
2025/9/21,133,韩国,总值,19866860
2025/9/21,501,加拿大,总值,2554842
2025/9/21,412,智利,总值,3213137
2025/9/21,302,丹麦,总值,610316
2025/9/21,601,澳大利亚,总值,15036813
2025/9/21,344,俄罗斯联邦,总值,6867821
2025/9/21,145,哈萨克斯坦,总值,887911
2025/9/21,318,芬兰,总值,432531
2025/9/21,303,英国,总值,2031730
2025/9/21,347,乌克兰,总值,775953
