月度标识,地区代码,地区名称,Category,本月出口金额
2025/10/18,344,俄罗斯联邦,总值,4093081
2025/10/18,113,伊朗,总值,1180103
2025/10/18,402,阿根廷,总值,642144
2025/10/18,145,哈萨克斯坦,总值,1034573
2025/10/18,412,智利,总值,1352884
2025/10/18,704,欧洲联盟,总值,35039340
2025/10/18,133,韩国,总值,8985009
2025/10/18,137,土耳其,总值,1010324
2025/10/18,116,日本,总值,12622331
2025/10/18,138,阿拉伯联合酋长国,总值,2587978
2025/10/18,328,罗马尼亚,总值,366513
2025/10/18,315,奥地利,总值,251796
2025/10/18,331,瑞士,总值,405387
2025/10/18,318,芬兰,总值,247724
2025/10/18,302,丹麦,总值,520283
2025/10/18,143,台湾省,总值,4304976
2025/10/18,301,比利时,总值,1247040
2025/10/18,126,阿曼,总值,197886
2025/10/18,312,西班牙,总值,2035529
2025/10/18,136,泰国,总值,3573875
2025/10/18,307,意大利,总值,2629910
2025/10/18,127,巴基斯坦,总值,1253638
2025/10/18,601,澳大利亚,总值,4529056
2025/10/18,112,印度尼西亚,总值,3526884
2025/10/18,347,乌克兰,总值,713875
2025/10/18,303,英国,总值,5339651
2025/10/18,122,马来西亚,总值,3888041
2025/10/18,106,缅甸,总值,778869
2025/10/18,609,新西兰,总值,491874
2025/10/18,131,沙特阿拉伯,总值,1535047
2025/10/18,132,新加坡,总值,4345488
2025/10/18,110,香港,总值,28408043
2025/10/18,330,瑞典,总值,606885
2025/10/18,501,加拿大,总值,3189358
2025/10/18,111,印度,总值,6331398
2025/10/18,304,德国,总值,6838274
2025/10/18,309,荷兰,总值,6750956
2025/10/18,121,澳门,总值,248332
2025/10/18,129,菲律宾,总值,3164147
2025/10/18,502,美国,总值,42720256
2025/10/18,305,法国,总值,2480885
2025/10/18,244,南非,总值,1504338
2025/11/18,315,奥地利,总值,254520
2025/11/18,126,阿曼,总值,223506
2025/11/18,312,西班牙,总值,2046048
2025/11/18,344,俄罗斯联邦,总值,4170484
2025/11/18,302,丹麦,总值,595061
2025/11/18,305,法国,总值,2594751
2025/11/18,129,菲律宾,总值,3380254
2025/11/18,309,荷兰,总值,6993976
2025/11/18,304,德国,总值,6537410
2025/11/18,111,印度,总值,6206316
2025/11/18,133,韩国,总值,9632929
2025/11/18,307,意大利,总值,2731082
2025/11/18,502,美国,总值,46215177
2025/11/18,318,芬兰,总值,232250
2025/11/18,330,瑞典,总值,868717
2025/11/18,301,比利时,总值,1398591
2025/11/18,328,罗马尼亚,总值,327720
2025/11/18,601,澳大利亚,总值,4650918
2025/11/18,141,越南,总值,8011889
2025/11/18,122,马来西亚,总值,4270498
2025/11/18,110,香港,总值,28728429
2025/11/18,127,巴基斯坦,总值,1440334
2025/11/18,112,印度尼西亚,总值,4561285
2025/11/18,303,英国,总值,5201789
2025/11/18,131,沙特阿拉伯,总值,1505698
2025/11/18,113,伊朗,总值,638673
2025/11/18,106,缅甸,总值,875341
2025/11/18,116,日本,总值,13983100
2025/11/18,609,新西兰,总值,574354
2025/11/18,145,哈萨克斯坦,总值,907935
2025/11/18,136,泰国,总值,3854873
2025/11/18,143,台湾省,总值,4583252
2025/11/18,132,新加坡,总值,4660492
2025/11/18,138,阿拉伯联合酋长国,总值,2780089
2025/11/18,704,欧洲联盟,总值,35927240
2025/11/18,347,乌克兰,总值,609498
2025/11/18,402,阿根廷,总值,524910
2025/11/18,121,澳门,总值,246849
2025/11/18,410,巴西,总值,2512696
2025/11/18,244,南非,总值,1300152
2025/11/18,501,加拿大,总值,3439776
2025/11/18,412,智利,总值,1341065
2025/11/18,331,瑞士,总值,387894
2025/11/18,137,土耳其,总值,1232641
2025/12/18,501,加拿大,总值,3345599
2025/12/18,106,缅甸,总值,962736
2025/12/18,129,菲律宾,总值,2833717
2025/12/18,331,瑞士,总值,482346
2025/12/18,301,比利时,总值,1575574
2025/12/18,609,新西兰,总值,469027
2025/12/18,305,法国,总值,2807486
2025/12/18,111,印度,总值,6419726
2025/12/18,502,美国,总值,40283778
2025/12/18,330,瑞典,总值,775574
2025/12/18,244,南非,总值,1337793
2025/12/18,303,英国,总值,5178096
2025/12/18,410,巴西,总值,2844798
2025/12/18,136,泰国,总值,3591936
2025/12/18,126,阿曼,总值,258016
2025/12/18,122,马来西亚,总值,4478474
2025/12/18,133,韩国,总值,10646443
2025/12/18,116,日本,总值,12817526
2025/12/18,704,欧洲联盟,总值,37630582
2025/12/18,137,土耳其,总值,1363112
2025/12/18,131,沙特阿拉伯,总值,1864891
2025/12/18,309,荷兰,总值,6314860
2025/12/18,307,意大利,总值,3154047
2025/12/18,344,俄罗斯联邦,总值,4550846
2025/12/18,138,阿拉伯联合酋长国,总值,3201839
2025/12/18,110,香港,总值,26842566
2025/12/18,143,台湾省,总值,4543326
2025/12/18,132,新加坡,总值,4772135
2025/12/18,328,罗马尼亚,总值,400684
2025/12/18,318,芬兰,总值,262432
2025/12/18,601,澳大利亚,总值,4003213
2025/12/18,141,越南,总值,8043247
2025/12/18,302,丹麦,总值,631097
2025/12/18,412,智利,总值,1365624
2025/12/18,347,乌克兰,总值,607812
2025/12/18,127,巴基斯坦,总值,1423907
2025/12/18,121,澳门,总值,345908
2025/12/18,402,阿根廷,总值,515808
2025/12/18,315,奥地利,总值,278030
2025/12/18,113,伊朗,总值,391223
2025/12/18,304,德国,总值,7425169
2025/12/18,112,印度尼西亚,总值,3873605
2025/12/18,312,西班牙,总值,2241580
2025/12/18,145,哈萨克斯坦,总值,819996
2025/1/19,330,瑞典,总值,858330
2025/1/19,609,新西兰,总值,513654
2025/1/19,410,巴西,总值,2914006
2025/1/19,309,荷兰,总值,5952479
2025/1/19,502,美国,总值,36541610
2025/1/19,301,比利时,总值,1691183
2025/1/19,303,英国,总值,5514918
2025/1/19,315,奥地利,总值,264152
2025/1/19,129,菲律宾,总值,3374917
2025/1/19,704,欧洲联盟,总值,38630664
2025/1/19,412,智利,总值,1519813
2025/1/19,116,日本,总值,13149364
2025/1/19,304,德国,总值,7520903
2025/1/19,121,澳门,总值,226799
2025/1/19,331,瑞士,总值,455339
2025/1/19,601,澳大利亚,总值,4329819
2025/1/19,302,丹麦,总值,653240
2025/1/19,133,韩国,总值,9823392
2025/1/19,111,印度,总值,6730163
2025/1/19,145,哈萨克斯坦,总值,851467
2025/1/19,501,加拿大,总值,3359881
2025/1/19,131,沙特阿拉伯,总值,1950613
2025/1/19,344,俄罗斯联邦,总值,4309691
2025/1/19,307,意大利,总值,3091246
2025/1/19,143,台湾省,总值,4717026
2025/1/19,132,新加坡,总值,4743678
2025/1/19,328,罗马尼亚,总值,429000
2025/1/19,312,西班牙,总值,2431412
2025/1/19,347,乌克兰,总值,662115
2025/1/19,126,阿曼,总值,248622
2025/1/19,110,香港,总值,23467978
2025/1/19,113,伊朗,总值,722779
2025/1/19,138,阿拉伯联合酋长国,总值,2921532
2025/1/19,305,法国,总值,3102697
2025/1/19,136,泰国,总值,3883714
2025/1/19,106,缅甸,总值,1050451
2025/1/19,127,巴基斯坦,总值,1483235
2025/1/19,244,南非,总值,1550393
2025/1/19,112,印度尼西亚,总值,3935190
2025/1/19,402,阿根廷,总值,500736
2025/1/19,318,芬兰,总值,287726
2025/1/19,141,越南,总值,7180779
2025/1/19,122,马来西亚,总值,4399721
2025/1/19,137,土耳其,总值,1382352
2025/2/19,412,智利,总值,872547
2025/2/19,244,南非,总值,886171
2025/2/19,347,乌克兰,总值,410849
2025/2/19,131,沙特阿拉伯,总值,1147300
2025/2/19,136,泰国,总值,2367059
2025/2/19,305,法国,总值,1876738
2025/2/19,601,澳大利亚,总值,2669335
2025/2/19,116,日本,总值,9386005
2025/2/19,328,罗马尼亚,总值,267848
2025/2/19,501,加拿大,总值,2132903
2025/2/19,112,印度尼西亚,总值,2344580
2025/2/19,137,土耳其,总值,1043106
2025/2/19,344,俄罗斯联邦,总值,2752405
2025/2/19,121,澳门,总值,232159
2025/2/19,307,意大利,总值,1916185
2025/2/19,312,西班牙,总值,1575827
2025/2/19,141,越南,总值,4164612
2025/2/19,106,缅甸,总值,514458
2025/2/19,122,马来西亚,总值,2565145
2025/2/19,143,台湾省,总值,2758855
2025/2/19,126,阿曼,总值,158181
2025/2/19,132,新加坡,总值,3168865
2025/2/19,609,新西兰,总值,288268
2025/2/19,330,瑞典,总值,516563
2025/2/19,502,美国,总值,22665639
2025/2/19,113,伊朗,总值,428319
2025/2/19,138,阿拉伯联合酋长国,总值,1693094
2025/2/19,309,荷兰,总值,4293779
2025/2/19,301,比利时,总值,1097000
2025/2/19,704,欧洲联盟,总值,25996954
2025/2/19,129,菲律宾,总值,1720008
2025/2/19,145,哈萨克斯坦,总值,406662
2025/2/19,318,芬兰,总值,198862
2025/2/19,303,英国,总值,3836345
2025/2/19,110,香港,总值,13149933
2025/2/19,111,印度,总值,4450553
2025/2/19,402,阿根廷,总值,336774
2025/2/19,410,巴西,总值,1922176
2025/2/19,133,韩国,总值,6804439
2025/2/19,331,瑞士,总值,256672
2025/2/19,304,德国,总值,5133893
2025/2/19,315,奥地利,总值,190829
2025/2/19,127,巴基斯坦,总值,865198
2025/2/19,302,丹麦,总值,419745
2025/3/19,402,阿根廷,总值,569984
2025/3/19,330,瑞典,总值,731975
2025/3/19,129,菲律宾,总值,3329944
2025/3/19,131,沙特阿拉伯,总值,1664457
2025/3/19,315,奥地利,总值,254446
2025/3/19,303,英国,总值,4700759
2025/3/19,121,澳门,总值,279964
2025/3/19,601,澳大利亚,总值,3992118
2025/3/19,305,法国,总值,2394908
2025/3/19,244,南非,总值,1227123
2025/3/19,502,美国,总值,31824162
2025/3/19,145,哈萨克斯坦,总值,708701
2025/3/19,106,缅甸,总值,1114047
2025/3/19,132,新加坡,总值,4668541
2025/3/19,302,丹麦,总值,482305
2025/3/19,344,俄罗斯联邦,总值,3582532
2025/3/19,113,伊朗,总值,693539
2025/3/19,318,芬兰,总值,207616
2025/3/19,331,瑞士,总值,348787
2025/3/19,111,印度,总值,5993083
2025/3/19,312,西班牙,总值,1932432
2025/3/19,138,阿拉伯联合酋长国,总值,2510026
2025/3/19,328,罗马尼亚,总值,387828
2025/3/19,126,阿曼,总值,252876
2025/3/19,412,智利,总值,1106753
2025/3/19,122,马来西亚,总值,4345073
2025/3/19,137,土耳其,总值,1366413
2025/3/19,110,香港,总值,24006188
2025/3/19,141,越南,总值,8701108
2025/3/19,309,荷兰,总值,5649461
2025/3/19,347,乌克兰,总值,477496
2025/3/19,609,新西兰,总值,467089
2025/3/19,116,日本,总值,12755233
2025/3/19,136,泰国,总值,3606258
2025/3/19,143,台湾省,总值,4695379
2025/3/19,704,欧洲联盟,总值,33077289
2025/3/19,133,韩国,总值,9488700
2025/3/19,410,巴西,总值,2463078
2025/3/19,304,德国,总值,6468799
2025/3/19,307,意大利,总值,2554296
2025/3/19,112,印度尼西亚,总值,3928727
2025/3/19,301,比利时,总值,1359740
2025/3/19,501,加拿大,总值,2966522
2025/3/19,127,巴基斯坦,总值,1137923
2025/4/19,402,阿根廷,总值,574007
2025/4/19,106,缅甸,总值,965333
2025/4/19,305,法国,总值,2530124
2025/4/19,244,南非,总值,1403057
2025/4/19,303,英国,总值,4611104
2025/4/19,328,罗马尼亚,总值,354861
2025/4/19,111,印度,总值,5343143
2025/4/19,318,芬兰,总值,261557
2025/4/19,110,香港,总值,21878023
2025/4/19,143,台湾省,总值,4266144
2025/4/19,412,智利,总值,1113531
2025/4/19,133,韩国,总值,9348205
2025/4/19,301,比利时,总值,1466281
2025/4/19,331,瑞士,总值,369052
2025/4/19,410,巴西,总值,2635562
2025/4/19,145,哈萨克斯坦,总值,1030779
2025/4/19,137,土耳其,总值,1395830
2025/4/19,138,阿拉伯联合酋长国,总值,2736690
2025/4/19,704,欧洲联盟,总值,33765134
2025/4/19,307,意大利,总值,2680911
2025/4/19,116,日本,总值,10270908
2025/4/19,609,新西兰,总值,427962
2025/4/19,315,奥地利,总值,246099
2025/4/19,347,乌克兰,总值,528076
2025/4/19,121,澳门,总值,237643
2025/4/19,112,印度尼西亚,总值,3535446
2025/4/19,502,美国,总值,31356430
2025/4/19,312,西班牙,总值,2181854
2025/4/19,136,泰国,总值,3198810
2025/4/19,129,菲律宾,总值,3248985
2025/4/19,122,马来西亚,总值,4142454
2025/4/19,601,澳大利亚,总值,3322154
2025/4/19,344,俄罗斯联邦,总值,3716660
2025/4/19,302,丹麦,总值,561431
2025/4/19,304,德国,总值,6458271
2025/4/19,113,伊朗,总值,1000762
2025/4/19,330,瑞典,总值,723571
2025/4/19,131,沙特阿拉伯,总值,2225335
2025/4/19,309,荷兰,总值,5954865
2025/4/19,126,阿曼,总值,246846
2025/4/19,141,越南,总值,7772770
2025/4/19,127,巴基斯坦,总值,1276161
2025/4/19,501,加拿大,总值,2699976
2025/4/19,132,新加坡,总值,4091058
2025/5/19,312,西班牙,总值,2429957
2025/5/19,347,乌克兰,总值,657918
2025/5/19,126,阿曼,总值,252013
2025/5/19,129,菲律宾,总值,3408654
2025/5/19,303,英国,总值,4735113
2025/5/19,502,美国,总值,37688269
2025/5/19,133,韩国,总值,10031248
2025/5/19,301,比利时,总值,1622505
2025/5/19,501,加拿大,总值,3153815
2025/5/19,132,新加坡,总值,3833208
2025/5/19,412,智利,总值,1249370
2025/5/19,302,丹麦,总值,597369
2025/5/19,137,土耳其,总值,1601056
2025/5/19,318,芬兰,总值,253260
2025/5/19,136,泰国,总值,4026904
2025/5/19,304,德国,总值,6594068
2025/5/19,330,瑞典,总值,768511
2025/5/19,410,巴西,总值,2994236
2025/5/19,328,罗马尼亚,总值,414082
2025/5/19,121,澳门,总值,222117
2025/5/19,315,奥地利,总值,259881
2025/5/19,145,哈萨克斯坦,总值,1015379
2025/5/19,122,马来西亚,总值,4443365
2025/5/19,141,越南,总值,8635018
2025/5/19,331,瑞士,总值,308662
2025/5/19,138,阿拉伯联合酋长国,总值,2897099
2025/5/19,344,俄罗斯联邦,总值,3795134
2025/5/19,131,沙特阿拉伯,总值,2128332
2025/5/19,112,印度尼西亚,总值,3105197
2025/5/19,113,伊朗,总值,896470
2025/5/19,309,荷兰,总值,5808733
2025/5/19,127,巴基斯坦,总值,1546680
2025/5/19,704,欧洲联盟,总值,35692514
2025/5/19,106,缅甸,总值,1142014
2025/5/19,609,新西兰,总值,427671
2025/5/19,244,南非,总值,1426931
2025/5/19,305,法国,总值,2962029
2025/5/19,601,澳大利亚,总值,3933537
2025/5/19,402,阿根廷,总值,687200
2025/5/19,111,印度,总值,6656142
2025/5/19,307,意大利,总值,3262989
2025/5/19,110,香港,总值,23723789
2025/5/19,143,台湾省,总值,4628161
2025/5/19,116,日本,总值,11930400
2025/6/19,110,香港,总值,23319160
2025/6/19,126,阿曼,总值,267200
2025/6/19,410,巴西,总值,2715547
2025/6/19,330,瑞典,总值,708799
2025/6/19,304,德国,总值,6612510
2025/6/19,244,南非,总值,1264569
2025/6/19,412,智利,总值,1201492
2025/6/19,127,巴基斯坦,总值,1265599
2025/6/19,112,印度尼西亚,总值,3769285
2025/6/19,501,加拿大,总值,3196045
2025/6/19,309,荷兰,总值,5927088
2025/6/19,111,印度,总值,6635820
2025/6/19,132,新加坡,总值,4314992
2025/6/19,122,马来西亚,总值,4449065
2025/6/19,145,哈萨克斯坦,总值,1062641
2025/6/19,344,俄罗斯联邦,总值,3986712
2025/6/19,704,欧洲联盟,总值,35655736
2025/6/19,312,西班牙,总值,2332969
2025/6/19,143,台湾省,总值,4365841
2025/6/19,318,芬兰,总值,289138
2025/6/19,133,韩国,总值,9578951
2025/6/19,328,罗马尼亚,总值,369042
2025/6/19,141,越南,总值,8152714
2025/6/19,116,日本,总值,12130573
2025/6/19,129,菲律宾,总值,3309230
2025/6/19,121,澳门,总值,280555
2025/6/19,601,澳大利亚,总值,3839064
2025/6/19,138,阿拉伯联合酋长国,总值,2560855
2025/6/19,305,法国,总值,2792233
2025/6/19,307,意大利,总值,2851568
2025/6/19,502,美国,总值,39283348
2025/6/19,136,泰国,总值,3860061
2025/6/19,303,英国,总值,5001862
2025/6/19,113,伊朗,总值,815703
2025/6/19,137,土耳其,总值,1343270
2025/6/19,106,缅甸,总值,1077152
2025/6/19,131,沙特阿拉伯,总值,2158346
2025/6/19,302,丹麦,总值,556301
2025/6/19,609,新西兰,总值,467899
2025/6/19,402,阿根廷,总值,656528
2025/6/19,331,瑞士,总值,353938
2025/6/19,301,比利时,总值,1595693
2025/6/19,347,乌克兰,总值,638019
2025/6/19,315,奥地利,总值,242668
2025/7/19,330,瑞典,总值,857664
2025/7/19,110,香港,总值,23036662
2025/7/19,133,韩国,总值,9564003
2025/7/19,137,土耳其,总值,1450409
2025/7/19,344,俄罗斯联邦,总值,4533179
2025/7/19,303,英国,总值,5420394
2025/7/19,112,印度尼西亚,总值,4150045
2025/7/19,412,智利,总值,1452336
2025/7/19,136,泰国,总值,3984706
2025/7/19,127,巴基斯坦,总值,1333302
2025/7/19,116,日本,总值,12079175
2025/7/19,328,罗马尼亚,总值,407010
2025/7/19,141,越南,总值,8239551
2025/7/19,502,美国,总值,38854843
2025/7/19,347,乌克兰,总值,746036
2025/7/19,111,印度,总值,7110607
2025/7/19,126,阿曼,总值,288583
2025/7/19,122,马来西亚,总值,4446000
2025/7/19,131,沙特阿拉伯,总值,2303610
2025/7/19,301,比利时,总值,1699042
2025/7/19,309,荷兰,总值,6571899
2025/7/19,138,阿拉伯联合酋长国,总值,2894904
2025/7/19,307,意大利,总值,2786637
2025/7/19,304,德国,总值,7138328
2025/7/19,601,澳大利亚,总值,4077806
2025/7/19,121,澳门,总值,245403
2025/7/19,318,芬兰,总值,303144
2025/7/19,302,丹麦,总值,613053
2025/7/19,402,阿根廷,总值,733194
2025/7/19,145,哈萨克斯坦,总值,1159257
2025/7/19,312,西班牙,总值,2515578
2025/7/19,244,南非,总值,1570049
2025/7/19,410,巴西,总值,3345365
2025/7/19,113,伊朗,总值,925458
2025/7/19,305,法国,总值,3119147
2025/7/19,106,缅甸,总值,1066506
2025/7/19,315,奥地利,总值,272240
2025/7/19,132,新加坡,总值,4197091
2025/7/19,609,新西兰,总值,473336
2025/7/19,143,台湾省,总值,4784730
2025/7/19,129,菲律宾,总值,3591682
2025/7/19,501,加拿大,总值,3442524
2025/7/19,331,瑞士,总值,396467
2025/7/19,704,欧洲联盟,总值,38287653
2025/8/19,121,澳门,总值,261453
2025/8/19,315,奥地利,总值,266035
2025/8/19,136,泰国,总值,3602464
2025/8/19,112,印度尼西亚,总值,3754636
2025/8/19,126,阿曼,总值,295309
2025/8/19,609,新西兰,总值,549465
2025/8/19,309,荷兰,总值,6368130
2025/8/19,312,西班牙,总值,2594766
2025/8/19,307,意大利,总值,2977319
2025/8/19,301,比利时,总值,1670278
2025/8/19,410,巴西,总值,2950348
2025/8/19,138,阿拉伯联合酋长国,总值,2644437
2025/8/19,502,美国,总值,37304653
2025/8/19,132,新加坡,总值,4358227
2025/8/19,143,台湾省,总值,4687746
2025/8/19,331,瑞士,总值,372569
2025/8/19,305,法国,总值,2749822
2025/8/19,318,芬兰,总值,274017
2025/8/19,402,阿根廷,总值,678459
2025/8/19,145,哈萨克斯坦,总值,946650
2025/8/19,303,英国,总值,6054246
2025/8/19,244,南非,总值,1522880
2025/8/19,127,巴基斯坦,总值,1055369
2025/8/19,106,缅甸,总值,896741
2025/8/19,110,香港,总值,23629419
2025/8/19,328,罗马尼亚,总值,411253
2025/8/19,501,加拿大,总值,3444645
2025/8/19,601,澳大利亚,总值,3607903
2025/8/19,302,丹麦,总值,610589
2025/8/19,412,智利,总值,1317745
2025/8/19,704,欧洲联盟,总值,38186773
2025/8/19,347,乌克兰,总值,813538
2025/8/19,116,日本,总值,11739170
2025/8/19,122,马来西亚,总值,4301039
2025/8/19,141,越南,总值,8831695
2025/8/19,111,印度,总值,6973436
2025/8/19,137,土耳其,总值,1367024
2025/8/19,330,瑞典,总值,745177
2025/8/19,133,韩国,总值,8446157
2025/8/19,113,伊朗,总值,911116
2025/8/19,304,德国,总值,6812793
2025/8/19,344,俄罗斯联邦,总值,4475338
2025/8/19,129,菲律宾,总值,3376119
2025/8/19,131,沙特阿拉伯,总值,2009943
2025/9/19,347,乌克兰,总值,604207
2025/9/19,301,比利时,总值,1443038
2025/9/19,138,阿拉伯联合酋长国,总值,2643892
2025/9/19,410,巴西,总值,2938315
2025/9/19,132,新加坡,总值,4449186
2025/9/19,122,马来西亚,总值,4355781
2025/9/19,318,芬兰,总值,241702
2025/9/19,141,越南,总值,7911007
2025/9/19,145,哈萨克斯坦,总值,1736612
2025/9/19,137,土耳其,总值,1336115
2025/9/19,106,缅甸,总值,1042335
2025/9/19,129,菲律宾,总值,3515877
2025/9/19,309,荷兰,总值,6531675
2025/9/19,331,瑞士,总值,402932
2025/9/19,131,沙特阿拉伯,总值,1830193
2025/9/19,609,新西兰,总值,578325
2025/9/19,111,印度,总值,6439983
2025/9/19,121,澳门,总值,288745
2025/9/19,305,法国,总值,2770375
2025/9/19,303,英国,总值,6378270
2025/9/19,136,泰国,总值,3795028
2025/9/19,328,罗马尼亚,总值,387891
2025/9/19,126,阿曼,总值,257465
2025/9/19,302,丹麦,总值,526097
2025/9/19,112,印度尼西亚,总值,4077533
2025/9/19,501,加拿大,总值,3146035
2025/9/19,127,巴基斯坦,总值,1440378
2025/9/19,307,意大利,总值,2921764
2025/9/19,502,美国,总值,36470855
2025/9/19,344,俄罗斯联邦,总值,4503382
2025/9/19,110,香港,总值,25373454
2025/9/19,330,瑞典,总值,663517
2025/9/19,402,阿根廷,总值,606132
2025/9/19,244,南非,总值,1492805
2025/9/19,143,台湾省,总值,4871496
2025/9/19,304,德国,总值,6474881
2025/9/19,113,伊朗,总值,842883
2025/9/19,315,奥地利,总值,248221
2025/9/19,601,澳大利亚,总值,4701302
2025/9/19,412,智利,总值,1325432
2025/9/19,116,日本,总值,12851299
2025/9/19,312,西班牙,总值,2183460
2025/9/19,704,欧洲联盟,总值,37492349
2025/9/19,133,韩国,总值,8650057
2025/10/19,143,台湾省,总值,5152012
2025/10/19,601,澳大利亚,总值,4499910
2025/10/19,318,芬兰,总值,209999
2025/10/19,145,哈萨克斯坦,总值,1401990
2025/10/19,312,西班牙,总值,2152647
2025/10/19,704,欧洲联盟,总值,36127148
2025/10/19,302,丹麦,总值,534141
2025/10/19,112,印度尼西亚,总值,3759634
2025/10/19,410,巴西,总值,2884145
2025/10/19,347,乌克兰,总值,626433
2025/10/19,501,加拿大,总值,2952228
2025/10/19,301,比利时,总值,1395072
2025/10/19,307,意大利,总值,2587456
2025/10/19,121,澳门,总值,250140
2025/10/19,315,奥地利,总值,249285
2025/10/19,304,德国,总值,6726532
2025/10/19,136,泰国,总值,4127749
2025/10/19,122,马来西亚,总值,4452259
2025/10/19,402,阿根廷,总值,510380
2025/10/19,137,土耳其,总值,1488158
2025/10/19,133,韩国,总值,9482213
2025/10/19,127,巴基斯坦,总值,1414920
2025/10/19,609,新西兰,总值,481059
2025/10/19,131,沙特阿拉伯,总值,1832077
2025/10/19,344,俄罗斯联邦,总值,4383030
2025/10/19,305,法国,总值,2627872
2025/10/19,502,美国,总值,35793037
2025/10/19,110,香港,总值,24012504
2025/10/19,244,南非,总值,1465697
2025/10/19,132,新加坡,总值,4955506
2025/10/19,113,伊朗,总值,594892
2025/10/19,412,智利,总值,1219899
2025/10/19,328,罗马尼亚,总值,369996
2025/10/19,126,阿曼,总值,208946
2025/10/19,141,越南,总值,8840810
2025/10/19,116,日本,总值,11628198
2025/10/19,106,缅甸,总值,1040747
2025/10/19,331,瑞士,总值,353162
2025/10/19,309,荷兰,总值,7014140
2025/10/19,111,印度,总值,5693796
2025/10/19,138,阿拉伯联合酋长国,总值,2793598
2025/10/19,129,菲律宾,总值,4040016
2025/10/19,303,英国,总值,5453038
2025/10/19,330,瑞典,总值,612122
2025/11/19,122,马来西亚,总值,4883661
2025/11/19,110,香港,总值,26664816
2025/11/19,301,比利时,总值,1466447
2025/11/19,131,沙特阿拉伯,总值,2220034
2025/11/19,344,俄罗斯联邦,总值,4527842
2025/11/19,309,荷兰,总值,6590344
2025/11/19,106,缅甸,总值,1133745
2025/11/19,412,智利,总值,1097175
2025/11/19,315,奥地利,总值,257325
2025/11/19,304,德国,总值,6208446
2025/11/19,143,台湾省,总值,4881241
2025/11/19,328,罗马尼亚,总值,341707
2025/11/19,318,芬兰,总值,210055
2025/11/19,331,瑞士,总值,429969
2025/11/19,145,哈萨克斯坦,总值,1222567
2025/11/19,704,欧洲联盟,总值,34566382
2025/11/19,312,西班牙,总值,2017830
2025/11/19,330,瑞典,总值,633676
2025/11/19,126,阿曼,总值,283482
2025/11/19,137,土耳其,总值,1776846
2025/11/19,410,巴西,总值,2835344
2025/11/19,113,伊朗,总值,901993
2025/11/19,138,阿拉伯联合酋长国,总值,3197936
2025/11/19,305,法国,总值,2736513
2025/11/19,244,南非,总值,1360497
2025/11/19,127,巴基斯坦,总值,1706902
2025/11/19,136,泰国,总值,4539686
2025/11/19,132,新加坡,总值,5779578
2025/11/19,112,印度尼西亚,总值,4639553
2025/11/19,347,乌克兰,总值,571667
2025/11/19,133,韩国,总值,9682658
2025/11/19,501,加拿大,总值,2930117
2025/11/19,609,新西兰,总值,542585
2025/11/19,502,美国,总值,35578934
2025/11/19,307,意大利,总值,2615265
2025/11/19,303,英国,总值,4776753
2025/11/19,116,日本,总值,12885380
2025/11/19,129,菲律宾,总值,4055149
2025/11/19,121,澳门,总值,247911
2025/11/19,601,澳大利亚,总值,4646145
2025/11/19,141,越南,总值,9574388
2025/11/19,111,印度,总值,5971992
2025/11/19,402,阿根廷,总值,457544
2025/11/19,302,丹麦,总值,467724
2025/12/19,145,哈萨克斯坦,总值,1263917
2025/12/19,412,智利,总值,1217400
2025/12/19,318,芬兰,总值,287715
2025/12/19,304,德国,总值,7575411
2025/12/19,137,土耳其,总值,1777799
2025/12/19,131,沙特阿拉伯,总值,2475467
2025/12/19,601,澳大利亚,总值,4511989
2025/12/19,136,泰国,总值,4632317
2025/12/19,315,奥地利,总值,270292
2025/12/19,307,意大利,总值,3187530
2025/12/19,502,美国,总值,34575146
2025/12/19,121,澳门,总值,278664
2025/12/19,704,欧洲联盟,总值,34631123
2025/12/19,312,西班牙,总值,2495099
2025/12/19,501,加拿大,总值,3415657
2025/12/19,112,印度尼西亚,总值,4691971
2025/12/19,347,乌克兰,总值,642704
2025/12/19,126,阿曼,总值,260759
2025/12/19,133,韩国,总值,10073918
2025/12/19,122,马来西亚,总值,5706183
2025/12/19,116,日本,总值,12409736
2025/12/19,141,越南,总值,10005547
2025/12/19,331,瑞士,总值,441876
2025/12/19,302,丹麦,总值,696545
2025/12/19,111,印度,总值,6927166
2025/12/19,330,瑞典,总值,695554
2025/12/19,110,香港,总值,27410019
2025/12/19,410,巴西,总值,4878269
2025/12/19,113,伊朗,总值,874805
2025/12/19,129,菲律宾,总值,3798349
2025/12/19,344,俄罗斯联邦,总值,4928752
2025/12/19,143,台湾省,总值,5302831
2025/12/19,303,英国,总值,5813390
2025/12/19,328,罗马尼亚,总值,422216
2025/12/19,609,新西兰,总值,487175
2025/12/19,138,阿拉伯联合酋长国,总值,3957348
2025/12/19,402,阿根廷,总值,572456
2025/12/19,106,缅甸,总值,1287624
2025/12/19,244,南非,总值,1390741
2025/12/19,127,巴基斯坦,总值,1657688
2025/12/19,309,荷兰,总值,7307027
2025/12/19,132,新加坡,总值,6464377
2025/12/19,305,法国,总值,3118552
2025/12/19,301,比利时,总值,1741011
2025/1/20,502,美国,总值,32495748
2025/1/20,141,越南,总值,7149341
2025/1/20,304,德国,总值,7287883
2025/1/20,704,欧洲联盟,总值,34270754
2025/1/20,116,日本,总值,12065461
2025/1/20,137,土耳其,总值,1864826
